ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	207554	70132.6	200001	66
100002	90388.4	128637	200002	1
100003	172351	107052	200003	4
100004	179151	65934.5	200004	27
100005	116666	170303	200005	4
100006	155028	37642.2	200006	4
100007	124838	100682	200007	3
100008	130653	110461	200008	1
100009	138425	138436	200009	2
100010	58888.6	100449	200010	21
100011	87503.6	131170	200011	16
100012	114640	119610	200012	62
100013	106922	208723	200012	4
100014	105309	61419.9	200007	10
100015	142065	108040	200004	5
100016	114172	176373	200002	66
100017	178946	102867	200001	5
100018	128930	75012.5	200004	3
100019	118874	93694.4	200007	3
100020	38249.6	108908	200008	3
100021	122781	208856	200005	1
100022	193312	98770.3	200001	1
100023	167363	5690.97	200006	2
100024	143151	182543	200005	46
100025	101915	162946	200002	2
100026	99654.5	140948	200011	9
100027	130280	141630	200009	11
100028	119187	179965	200012	38
100029	163599	172348	200009	1
100030	116684	116434	200009	3
100031	122742	114271	200010	45
100032	85693.6	132408	200007	2
100033	83650.6	93729.6	200010	3
100034	143875	183462	200005	1
100035	129655	202628	200012	5
100036	133214	100657	200010	4
100037	66117.3	119596	200007	25
100038	129782	55393.7	200001	32
100039	166360	63857.3	200001	2
100040	136062	182084	200009	1
100041	140106	182366	200012	1
100042	145784	182647	200009	4
100043	160094	157408	200005	1
100044	163453	10496.3	200003	1
100045	74500	143120	200007	5
100046	105478	185840	200002	1
100047	143327	148425	200009	2
100048	124109	184796	200005	22
100049	156228	182275	200009	4
100050	116806	145617	200012	5
100051	71652.1	94450.8	200008	3
100052	149996	103743	200004	41
100053	105103	104039	200011	2
100054	104279	109552	200008	2
100055	102789	123848	200011	66
100056	104337	186674	200012	17
100057	155668	121096	200004	1
100058	151266	159746	200005	6
100059	164576	162698	200009	17
100060	174225	35641.7	200003	24
100061	142034	182511	200005	1
100062	145596	165515	200009	33
100063	91716.2	117785	200008	4
100064	160766	15752.1	200001	66
100065	147231	138624	200005	27
100066	89223.6	101956	200007	1
100067	69219.1	70095.8	200008	39
100068	70565.1	130850	200011	34
100069	158855	12754.6	200006	30
100070	100340	195396	200009	2
100071	141929	93113.6	200010	4
100072	136406	175616	200012	37
100073	117531	71190.6	200010	60
100074	124316	137002	200011	1
100075	122516	126176	200011	3
100076	159594	7035.96	200006	5
100077	180442	21941	200006	5
100078	155419	19165.8	200006	44
100079	84998.2	186170	200009	5
100080	166606	24768.3	200006	3
100081	106023	57920.4	200004	2
100082	113261	123754	200002	2
100083	126224	107982	200010	5
100084	117935	147054	200009	2
100085	121330	110630	200011	2
100086	147018	73830.9	200006	4
100087	84439.9	59562.2	200007	3
100088	130429	149289	200009	4
100089	104232	142296	200012	34
100090	169391	83912.5	200004	9
100091	134981	163855	200002	5
100092	159640	11019.2	200003	66
100093	177956	48062	200006	9
100094	205834	80392.5	200001	1
100095	183295	35326.1	200001	17
100096	156097	160089	200002	34
100097	105155	62543.6	200008	3
100098	154595	33145.8	200006	27
100099	72738.1	127575	200008	31
100100	153795	57514.8	200004	29
100101	141430	119339	200007	62
100102	166988	166308	200002	28
100103	37064.3	104856	200007	2
100104	59508.3	79487.3	200010	13
100105	141602	133196	200005	5
100106	156246	151173	200009	4
100107	161015	180102	200002	2
100108	148982	135948	200005	8
100109	50669.1	116025	200007	5
100110	95337.2	130077	200009	5
100111	159369	164444	200002	36
100112	57827.4	91579.4	200008	43
100113	103405	80123	200007	2
100114	147059	185156	200012	12
100115	157344	186814	200005	25
100116	107923	158959	200005	37
100117	154151	167349	200012	1
100118	92238.6	80028	200008	5
100119	116147	168957	200002	27
100120	144726	170511	200009	6
100121	110579	80614.7	200008	60
100122	148465	116184	200004	39
100123	156916	25478.9	200001	35
100124	137879	177894	200005	52
100125	81733.1	50193.2	200010	4
100126	153025	146283	200002	34
100127	96516.4	67038.1	200011	2
100128	111805	134405	200012	4
100129	162971	175178	200002	1
100130	203749	47949.3	200006	2
100131	101104	118022	200008	22
100132	157433	186721	200012	5
100133	120851	122201	200011	5
100134	131344	202160	200012	5
100135	125120	130625	200002	7
100136	128186	111961	200010	3
100137	175222	68802	200003	5
100138	148726	190906	200002	8
100139	161718	16343	200001	5
100140	133943	135429	200012	8
100141	124622	130687	200009	29
100142	52555	129687	200010	4
100143	142512	174776	200012	1
100144	125024	97628.5	200008	4
100145	149164	39521.4	200006	3
100146	112946	167202	200002	22
100147	205891	48038.6	200006	1
100148	177793	52417	200006	32
100149	89615.4	168834	200007	21
100150	155517	6603.67	200004	14
100151	141168	96696.8	200006	5
100152	185671	90978.9	200004	2
100153	130223	154595	200005	2
100154	81256.6	74454.4	200007	4
100155	149461	100739	200006	22
100156	162963	156718	200009	13
100157	161902	12148.7	200006	4
100158	130419	203285	200002	5
100159	109877	134945	200012	21
100160	105977	191891	200002	43
100161	141500	128967	200009	5
100162	142569	182340	200009	66
100163	120273	146961	200002	1
100164	111476	145792	200005	34
100165	124098	130420	200005	2
100166	168634	173435	200002	3
100167	126888	186438	200002	4
100168	160863	157818	200002	4
100169	175681	82488.9	200004	10
100170	159833	103173	200004	2
100171	136876	120804	200009	2
100172	178709	168485	200009	1
100173	167720	36030.4	200003	3
100174	109003	95035.7	200007	5
100175	116148	183199	200002	1
100176	158614	106766	200001	5
100177	98320	94752.8	200008	4
100178	163331	154257	200009	5
100179	135029	155536	200005	4
100180	83945.3	131477	200011	26
100181	133192	35034.4	200006	38
100182	106854	136805	200009	21
100183	179955	23517.9	200006	3
100184	100507	58067.8	200011	33
100185	166785	19509.5	200003	5
100186	146093	137907	200012	2
100187	130006	96919.5	200004	3
100188	148646	144033	200009	29
100189	135108	123488	200005	1
100190	162367	43789.2	200003	25
100191	108901	122481	200007	19
100192	160019	16012.2	200004	1
100193	120317	173314	200012	4
100194	169975	156363	200012	3
100195	156941	106970	200003	4
100196	144251	170068	200012	11
100197	140808	157449	200009	4
100198	126480	150641	200012	5
100199	119542	81892.8	200010	7
100200	104750	153117	200012	1
100201	152567	140526	200012	5
100202	66347.4	168606	200009	24
100203	114312	128044	200002	66
100204	184177	31299.8	200006	5
100205	103447	188584	200009	4
100206	181366	56975.4	200001	2
100207	106174	73375.8	200010	3
100208	123319	71475.7	200003	4
100209	167580	12643.2	200001	37
100210	158055	190808	200005	5
100211	194744	30611.5	200003	1
100212	183065	92932.4	200006	12
100213	141316	115577	200011	14
100214	145630	147958	200012	1
100215	54940.8	82076.4	200010	2
100216	126519	158823	200012	7
