ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	36047.6	169831	200001	41
100002	18909.6	151836	200002	23
100003	32648.8	153155	200003	22
100004	24200	145275	200004	46
100005	37750.1	138336	200005	4
100006	20942.4	122870	200006	26
100007	33235.6	140201	200001	11
100008	36242.5	104246	200005	5
100009	78782.6	165330	200001	3
100010	60036.3	111268	200002	5
100011	38941.7	136512	200005	5
100012	51397.9	106792	200005	2
100013	60014.9	129419	200005	2
100014	35719.4	141024	200005	2
100015	48913.5	126157	200003	3
100016	19526.4	182780	200001	4
100017	62766.3	121950	200005	4
100018	55384.5	132908	200001	2
100019	41978.3	100166	200004	4
100020	68403.8	150367	200001	3
100021	56657.7	126934	200005	21
100022	69525.5	146095	200001	3
100023	14096.8	168687	200003	7
100024	28547.2	93128.2	200002	27
100025	49944.6	129597	200001	2
100026	55230.3	130954	200003	3
100027	62693.1	120790	200005	46
100028	48682.9	133314	200005	1
100029	68119.4	162165	200001	32
100030	27472.1	88347.3	200005	1
100031	85688.7	180692	200001	1
100032	71898.4	170617	200001	2
100033	28915.9	107877	200002	38
100034	63786.5	155528	200001	7
100035	3095.04	121098	200006	45
100036	61362.8	156573	200001	1
100037	12308.8	119071	200005	4
100038	52363.8	130671	200005	1
100039	32105.8	151687	200003	57
100040	44120.8	99127.6	200002	38
100041	58449.4	113999	200002	22
100042	33628.9	148102	200005	30
100043	52336.6	118249	200006	36
100044	71302.6	153468	200001	34
100045	44110	100260	200005	31
100046	64527.9	174539	200001	33
100047	10945.9	161358	200005	35
100048	66000.3	160561	200001	2
100049	54583.3	111248	200005	2
100050	25530.4	148997	200003	5
100051	42099.1	98389.6	200005	18
100052	2552.33	106624	200004	3
100053	43330.8	180785	200001	36
100054	35640.2	141578	200003	36
100055	48599.7	116456	200005	20
100056	52176.6	133045	200001	62
100057	51250.7	137678	200001	31
100058	34874.1	84607.8	200002	66
100059	47928.8	113409	200004	4
100060	46229.2	134024	200005	1
100061	2305.86	144023	200006	4
100062	60695.9	145657	200001	3
100063	36076.8	86571.5	200002	4
100064	80991.3	154759	200001	26
100065	49837	102741	200002	20
100066	76042.9	150244	200001	36
100067	58267.8	112807	200002	2
100068	26042.6	139955	200003	22
100069	24269.8	86407.6	200005	5
100070	3006.46	120483	200003	55
100071	57946	106104	200002	3
100072	16456.3	66676.4	200002	36
100073	27307	151952	200003	1
100074	59408.7	125040	200003	2
100075	57707	131920	200001	1
100076	48396.5	126143	200003	17
100077	87874.6	161804	200001	19
100078	30565.8	91331.1	200002	37
100079	456.49	91892	200002	2
100080	24900	103217	200004	1
100081	7563.58	162616	200005	30
100082	9959.65	118681	200006	13
100083	55115.9	126322	200005	8
100084	50420	136406	200001	1
100085	39982.8	97027.8	200004	3
100086	61214.1	156637	200001	10
100087	93157.1	180070	200001	2
100088	81772.5	167725	200001	2
100089	18638	78436.2	200005	4
100090	48916.4	132387	200005	5
100091	64866.4	122155	200005	1
100092	5787.22	121390	200005	1
100093	36215.9	90006.9	200005	3
100094	91630.7	173163	200001	4
100095	22981.6	89274.1	200004	5
100096	13446.4	139076	200006	1
100097	35545.8	120283	200005	66
100098	47892.2	120238	200004	4
100099	71630.8	186311	200001	1
100100	58876.2	129863	200005	4
100101	4072.72	118713	200003	5
100102	52176.1	118228	200006	4
100103	27218.5	106342	200002	66
100104	24475.9	145662	200005	27
100105	35472.7	139970	200001	1
100106	27171.6	143457	200001	2
100107	22565	78227.6	200005	1
100108	59513.7	106605	200002	2
100109	69756.4	146023	200001	5
100110	27580.7	81576.4	200005	21
100111	57692.5	129460	200005	3
100112	49162.6	115713	200005	3
100113	56839.3	109129	200005	27
100114	14937.1	202115	200001	8
100115	19002.3	108595	200004	57
100116	53783.7	123685	200006	4
100117	79157.1	178116	200001	4
100118	17724.9	81242.1	200004	3
100119	37243.3	107719	200002	1
100120	48337.2	132418	200003	2
100121	18986.5	118394	200006	5
100122	42675.5	125295	200006	30
