ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	155639	134952	200001	5
100002	60374.6	197478	200002	6
100003	99752.4	120401	200003	2
100004	68816.2	168459	200004	1
100005	174250	23140.7	200005	27
100006	33994.2	136577	200006	52
100007	140842	76527.1	200007	19
100008	94990.9	158675	200008	3
100009	135754	178079	200009	5
100010	26635.8	188422	200010	2
100011	57662.9	187010	200011	30
100012	47136.9	196386	200012	42
100013	17493.3	195906	200013	5
100014	68418.3	162208	200014	26
100015	139628	114819	200015	1
100016	49447.3	169750	200016	22
100017	144543	207341	200017	18
100018	191563	37605.5	200018	3
100019	9013.77	210744	200019	1
100020	48625.9	146951	200020	62
100021	154138	174423	200021	50
100022	76683.3	203270	200022	15
100023	165239	18146.7	200023	5
100024	15280.7	187262	200024	3
100025	105919	193904	200025	49
100026	40140.8	127226	200008	46
100027	67779.7	140871	200004	1
100028	167162	47219.5	200005	56
100029	156077	198775	200001	1
100030	122608	117497	200003	3
100031	82357.5	120096	200015	25
100032	158153	92324.2	200003	13
100033	139807	50356.1	200023	28
100034	207578	37184.6	200018	66
100035	130828	3727.97	200018	36
100036	123714	201084	200002	6
100037	133417	123888	200015	56
100038	161941	163931	200001	3
100039	115404	111649	200007	33
100040	100689	209249	200025	1
100041	128239	205997	200001	56
100042	60653.3	165387	200022	4
100043	188906	56299	200023	51
100044	66555.8	138271	200011	66
100045	147915	664	200023	4
100046	135290	181880	200016	24
100047	122082	166596	200016	22
100048	91686	191152	200025	5
100049	166426	202080	200021	3
100050	137159	146128	200017	5
100051	63035.7	149262	200002	66
100052	124343	185360	200001	1
100053	163595	71441.4	200005	22
100054	188584	67605.3	200018	13
100055	164597	74984.3	200023	43
100056	146918	38296.8	200023	1
100057	62832.9	116391	200010	1
100058	64653.8	115294	200010	37
100059	140223	41135.8	200018	34
100060	96941.1	154983	200025	4
100061	187565	163155	200021	1
100062	94884.3	189063	200022	43
100063	148806	105042	200007	1
100064	143361	47871.3	200023	2
100065	124177	184651	200022	66
100066	94344	69198.3	200015	13
100067	88095.6	154918	200014	3
100068	148222	56735.4	200023	7
100069	210196	35600.9	200005	33
100070	136518	93639.9	200015	2
100071	155899	35038.2	200018	57
100072	59198	160574	200012	1
100073	203176	186589	200017	3
100074	97028.7	166758	200006	2
100075	121957	174648	200016	22
100076	80858.8	183748	200020	6
100077	154111	151756	200001	2
100078	79103	140014	200010	5
100079	170376	63152.8	200005	3
100080	156644	142842	200017	15
100081	75911.1	164423	200006	10
100082	35714.5	133574	200010	1
100083	125410	129865	200007	3
100084	85178.9	165924	200004	1
100085	179120	146680	200001	1
100086	127576	203822	200001	4
100087	102549	98505.6	200003	4
100088	196973	203523	200009	4
100089	134190	162555	200021	66
100090	124879	206666	200002	11
100091	86531.6	186279	200010	41
100092	90004.6	94135.9	200015	3
100093	59763.2	158960	200013	8
100094	109154	49757.8	200007	5
100095	129697	58342.3	200003	2
100096	133827	198082	200025	3
100097	174877	82589.2	200023	4
100098	98095.9	77174	200007	1
100099	123972	171537	200025	12
100100	125260	110629	200007	51
100101	104840	183612	200022	1
100102	121597	29280.8	200023	5
100103	188317	29675.4	200005	14
100104	86106.7	183088	200013	1
100105	46421.6	133323	200006	4
100106	208250	49251.5	200018	3
100107	155679	190312	200021	5
100108	141397	153256	200001	66
100109	99170.7	103996	200015	4
100110	62904.7	161038	200004	23
100111	181952	162984	200017	66
100112	127909	177923	200002	2
100113	130279	44612.8	200015	19
100114	133248	116815	200007	23
100115	136410	196005	200009	26
100116	209586	35440.5	200018	17
100117	172326	75813.8	200005	4
100118	75644.3	138617	200008	66
100119	166003	61220.3	200023	54
100120	87685.6	150960	200008	3
100121	126403	79670.9	200003	9
100122	198847	36502.1	200023	50
100123	108855	60447.6	200007	1
100124	137930	165018	200021	1
100125	81348.9	111414	200007	7
100126	127800	59419.9	200003	51
100127	63625.6	182199	200025	5
100128	116130	146208	200007	18
100129	183616	25283.3	200005	2
100130	157649	112183	200015	5
100131	96811.5	62756.1	200015	24
100132	159107	180015	200017	3
100133	161641	54866.5	200023	3
100134	78181.2	166869	200008	5
100135	110415	49821.9	200007	50
100136	49297.9	174281	200010	8
100137	86214.3	160664	200010	4
100138	134096	36001.1	200005	2
100139	167490	173683	200009	6
100140	67002.8	190122	200016	1
100141	143707	152399	200001	1
100142	152791	81015.3	200003	21
100143	127248	193067	200011	26
100144	68075.1	183810	200006	3
100145	65742.6	136082	200013	1
100146	183945	148781	200021	12
100147	161128	184559	200009	11
100148	49714.8	116399	200014	23
100149	46113.7	123274	200010	1
100150	79098.5	129768	200006	22
100151	71265.2	122054	200008	63
100152	167042	131677	200009	2
100153	145634	192590	200016	29
100154	154447	53556.8	200005	44
100155	202271	183594	200017	18
100156	175291	61884.2	200023	47
100157	192881	170187	200009	4
100158	36246.4	116441	200008	3
100159	206213	9445.45	200018	16
100160	72526.9	160600	200022	42
100161	161620	57662.1	200018	2
100162	87656.4	179194	200022	13
100163	148487	112825	200003	12
100164	144795	176487	200021	10
100165	84352.6	139018	200002	44
100166	57416.1	148976	200010	52
100167	141455	197097	200009	1
100168	192261	201792	200009	15
100169	171007	110100	200015	6
100170	164512	24251.2	200005	66
100171	117339	197926	200025	3
100172	147250	169485	200009	66
100173	76130.6	144932	200025	1
100174	156149	34440.9	200005	3
100175	6221.35	142457	200014	5
100176	21885.4	173507	200008	3
100177	103892	142283	200015	4
100178	168406	95061.1	200003	3
100179	50507.6	116702	200010	5
100180	159453	172754	200021	1
100181	38769.2	178740	200022	4
100182	207506	173495	200009	10
100183	111413	105079	200015	2
100184	38488.4	144127	200006	1
100185	197626	47198	200018	2
100186	102486	164449	200006	56
100187	50894.8	118256	200014	1
100188	180188	176737	200009	4
100189	139529	50331.5	200018	4
100190	204094	27269.7	200023	3
100191	48233.7	129206	200008	4
100192	141946	101851	200003	5
100193	164077	104287	200015	3
100194	206120	159325	200017	13
100195	194065	157477	200021	2
100196	63552.4	162123	200006	56
100197	172282	75936.8	200018	37
100198	164092	60603.8	200018	15
100199	46427.5	177822	200014	3
100200	166017	27377.5	200005	5
100201	155050	97315.6	200003	3
100202	137313	175633	200021	62
100203	187932	158230	200001	2
100204	148342	164018	200009	9
100205	183658	20445.2	200018	3
100206	114066	116477	200015	1
100207	11074.3	152340	200008	2
100208	73203.6	173662	200010	2
100209	107590	47782.5	200003	55
100210	81714.2	162181	200002	14
100211	36368.3	171653	200014	44
100212	178819	183388	200021	24
100213	84234.6	156224	200010	5
100214	47517.3	200525	200020	3
100215	117344	44012.1	200003	5
100216	81953.2	157030	200024	3
100217	109541	194230	200021	4
100218	75808.9	207397	200016	10
100219	199705	198801	200009	39
100220	181018	184865	200021	5
100221	204553	24824.8	200005	24
100222	162008	188893	200021	19
100223	77781.9	179662	200025	3
100224	199148	29939.8	200018	2
100225	134625	51619	200015	5
100226	70888.9	134766	200004	2
100227	128157	192003	200017	1
100228	54802.7	158238	200006	21
100229	163433	130641	200021	23
100230	193692	191671	200017	3
100231	157161	51118.2	200005	2
100232	64565	144645	200011	24
100233	91647.4	63592.1	200007	28
100234	68617.5	160606	200014	11
100235	173068	46127.3	200023	4
100236	86316.2	160806	200011	2
100237	8277.84	181188	200020	1
100238	122889	191913	200022	28
100239	143798	75643.8	200007	66
100240	149514	167175	200001	5
100241	110568	198801	200020	23
100242	109141	148905	200016	4
100243	61478.5	140920	200014	1
100244	93389.6	113765	200015	11
100245	34859.8	155426	200013	66
100246	125215	33447.2	200005	1
100247	148292	117548	200003	27
100248	190672	50795.1	200023	4
100249	108221	116923	200003	3
100250	94197.4	156098	200008	3
100251	128938	205265	200025	2
100252	187972	11370.7	200005	15
100253	183352	24132.6	200018	3
100254	153601	182809	200021	4
100255	91585.3	81258.6	200003	61
100256	181628	157795	200001	21
100257	116589	57047	200003	3
100258	92221.7	137589	200002	3
100259	173722	76622.2	200018	66
100260	117531	187351	200017	5
100261	80169.8	133508	200022	16
100262	134648	191880	200001	3
100263	121160	190061	200009	3
100264	27437.9	128437	200014	1
100265	76751.4	145201	200008	5
100266	76266.7	206162	200019	66
100267	86942.8	148859	200010	4
100268	84778.8	132207	200016	5
100269	77732.3	161131	200022	7
100270	119871	161100	200012	5
100271	187194	159118	200001	3
100272	97463.1	142981	200016	5
100273	181736	45749.2	200023	3
100274	160236	187520	200021	3
100275	125097	177226	200016	13
100276	32300	196968	200024	2
100277	172174	89844.5	200003	1
100278	83071.1	128564	200008	42
100279	179576	23313.1	200018	48
100280	106525	210466	200011	1
100281	122643	204804	200021	3
100282	49114.4	117497	200006	8
100283	135620	154014	200017	4
100284	76442	159005	200008	1
100285	135085	63505.8	200003	9
100286	83912.5	113649	200003	18
100287	103668	188049	200009	25
100288	191342	49901.2	200023	5
100289	65527.1	99694.2	200003	62
100290	138891	100258	200003	3
100291	130998	78485.6	200015	15
100292	135029	51650.9	200015	30
100293	137142	39004.9	200005	16
100294	92356	77767	200007	5
100295	188897	40585.9	200005	20
100296	85759.9	87279.2	200007	20
100297	55697.1	184860	200013	41
100298	175042	100349	200007	47
100299	117150	194773	200002	6
100300	168360	25958.8	200023	4
100301	45855.5	157827	200004	1
100302	203464	11394.5	200005	57
100303	124430	193594	200011	9
100304	155581	187525	200025	5
100305	88666.3	148355	200006	4
100306	194232	187573	200001	2
100307	68388.7	103881	200007	11
100308	161185	205695	200009	19
100309	162739	39466	200018	2
