ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	1573.17	201678	200001	4
100002	80894.3	84680.6	200002	42
100003	3916.84	119022	200003	42
100004	118314	71738.5	200004	10
100005	18973.5	152674	200005	2
100006	187155	32138.5	200006	1
100007	50369.5	57909.6	200007	4
100008	178614	53571.1	200008	5
100009	104740	49323.7	200009	4
100010	166961	42897.9	200010	3
100011	144993	95192.3	200011	1
100012	3944.64	173595	200012	22
100013	33954	177195	200013	26
100014	140278	42651.2	200014	4
100015	62332	83644	200015	3
100016	124142	72210.4	200016	1
100017	87232.2	15236.7	200017	61
100018	69186.2	127872	200018	5
100019	30777.3	139398	200019	27
100020	110656	56295.5	200020	3
100021	185147	22831.7	200021	5
100022	135501	54379.1	200022	32
100023	186590	11786.5	200023	57
100024	56586	13033.7	200024	3
100025	194393	254.19	200025	6
100026	113977	37194.3	200017	1
100027	62419.8	98308.5	200024	64
100028	3935.44	147571	200012	25
100029	125171	92480.8	200022	5
100030	96393.9	55740.4	200011	4
100031	179873	60353.2	200022	2
100032	28055.1	154602	200015	2
100033	49252.6	99590	200024	1
100034	68260.1	79070.6	200007	3
100035	116671	73254.4	200014	35
100036	84867.8	31893.6	200020	58
100037	176888	37049.8	200008	1
100038	140789	91496	200014	17
100039	131617	119441	200004	57
100040	86021.6	134466	200007	3
100041	16332.3	125155	200015	17
100042	48834.3	65753.3	200018	34
100043	19772.7	151525	200012	11
100044	121235	110569	200016	2
100045	64344.4	7874.8	200024	1
100046	171418	37783.3	200010	40
100047	108117	27875	200011	65
100048	174436	37118	200021	3
100049	169497	59439.5	200025	4
100050	28937.1	111744	200012	3
100051	189290	74558	200008	18
100052	157536	89363.7	200002	26
100053	22222.9	130346	200012	1
100054	140134	61483.6	200010	47
100055	84247.2	56601.7	200002	2
100056	114060	51550.5	200004	24
100057	30417.9	12039	200024	5
100058	38729	97682.2	200003	2
100059	95568.8	38753.4	200009	2
100060	49360.6	96348.7	200015	2
100061	119911	28299.8	200020	30
