ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	72565	202210	200001	41
100002	16534.7	198881	200002	23
100003	51571.3	192979	200003	22
100004	5197.25	189137	200004	46
100005	21494.7	123719	200005	4
100006	2284.27	145785	200006	26
100007	7638.97	128971	200005	11
100008	42493.9	171789	200001	10
100009	40325.4	163732	200003	3
100010	36880.4	179434	200001	56
100011	41387.2	169509	200003	22
100012	50128.7	115768	200006	66
100013	18058.7	75731.8	200005	3
100014	41089.9	178852	200002	53
100015	50250.2	122814	200005	5
100016	17840.4	115974	200005	5
100017	76807.6	151374	200003	17
100018	37352.3	169212	200001	59
100019	34592.1	178939	200001	8
100020	2373.28	119653	200006	35
100021	70634.9	145670	200003	20
100022	47997.6	140720	200003	2
100023	43924.5	176766	200001	2
100024	70029.7	134525	200003	40
100025	44975.2	179188	200001	2
100026	23483.1	100872	200005	4
100027	94961.9	163884	200002	4
100028	39394.5	171273	200004	2
100029	43506.2	171659	200001	1
100030	55314.1	128766	200002	4
100031	618.53	115028	200006	6
100032	39073.1	126892	200004	3
100033	33354.7	139046	200004	21
100034	26481.3	165865	200002	4
100035	46586.2	177613	200001	1
100036	28217.9	119448	200005	1
100037	43911.9	164186	200004	5
100038	42015.5	180560	200001	3
100039	34193.6	166462	200004	1
100040	14279.5	161710	200003	44
100041	96051.3	173197	200002	30
100042	24250.5	129693	200005	2
100043	48488.7	167941	200003	1
100044	46311.6	110557	200006	2
100045	39982.8	97027.8	200006	1
100046	87260.8	173664	200002	4
100047	40627.7	111381	200003	3
100048	15658.3	134374	200005	10
100049	181.39	112718	200006	17
100050	36457.1	168306	200002	21
100051	88852.9	157207	200003	30
100052	37264.6	171568	200002	1
100053	4163.99	125103	200005	36
100054	97810.9	176719	200004	2
100055	96036.8	170737	200002	15
100056	8459.26	133792	200006	21
100057	25309.8	86260	200006	3
100058	28624.1	126542	200003	5
100059	13029.1	153802	200004	4
100060	53684	112670	200005	42
100061	6396.48	119623	200006	3
100062	36417.2	169678	200002	4
100063	44434.2	172343	200003	7
100064	39807.8	174020	200002	3
100065	72007.5	135812	200003	4
100066	10681.2	128575	200005	39
100067	269.02	121475	200005	1
100068	63732.2	115239	200006	5
100069	56845.6	109915	200006	2
100070	3015.34	116994	200006	41
100071	41864.2	116852	200005	4
100072	87900.4	168824	200004	5
100073	93370.5	184383	200001	4
100074	99172.2	175389	200001	10
100075	52061.1	108109	200006	2
100076	32634.9	100043	200006	3
100077	39354.2	171331	200004	29
100078	42545.7	167208	200003	3
100079	40122.3	167926	200002	4
100080	59366.7	123216	200005	29
100081	33227	175440	200001	46
100082	32685.7	97471.6	200006	3
100083	23817	86484.4	200005	4
100084	62795.4	118565	200006	47
100085	42919.4	113067	200003	38
100086	16758.4	142939	200005	8
100087	96113.4	165210	200002	2
100088	38929.8	169602	200004	5
100089	11767.8	126895	200005	5
100090	40759	173680	200001	3
100091	62101.8	140419	200002	4
100092	64204.2	143720	200002	4
100093	47421.4	103252	200005	66
100094	56489.5	119247	200005	43
100095	3867.39	120953	200005	28
100096	19281.7	196797	200001	58
100097	49958	130358	200004	57
100098	2472.48	166081	200003	1
100099	44246.3	99959.9	200006	43
100100	5719.13	157118	200003	5
100101	205.78	124553	200005	4
100102	42527.3	175599	200004	2
100103	31565.1	95356.8	200006	29
100104	39841.1	141504	200002	31
100105	97030.1	170719	200004	53
100106	41603.3	177924	200002	2
100107	33497.8	105637	200006	40
100108	57500.9	108418	200006	6
100109	4345.38	118813	200005	5
100110	25999.9	138819	200005	25
100111	60042.4	110329	200006	29
100112	81406.7	149596	200003	1
100113	39697.9	128991	200002	11
100114	98685.9	175432	200002	20
100115	32105.7	115869	200005	5
100116	66165.9	130097	200003	45
100117	54327.3	147469	200003	1
100118	38326	170514	200002	1
100119	4246.5	111836	200006	27
100120	37055.5	90652.9	200006	53
100121	40143.3	189740	200004	5
100122	13182.8	77007.4	200006	35
100123	44196.3	170049	200001	11
100124	43562	170688	200002	32
100125	44984.9	173324	200001	2
100126	53434.6	118415	200005	5
100127	5577.72	119375	200006	5
100128	24305.3	107194	200006	19
100129	6833.4	116240	200006	34
100130	27081.5	202858	200004	4
100131	51121.5	137171	200003	3
100132	42184.8	180789	200001	57
100133	91860.8	167556	200002	31
100134	5565.62	167574	200004	1
100135	79634.9	178837	200001	37
100136	35366.3	86866.6	200006	16
100137	34743.4	170716	200004	1
100138	41093.9	171984	200002	51
100139	35286.8	169219	200001	5
100140	1723.82	92275.9	200006	3
100141	42546.1	171959	200002	15
100142	37014	97050.9	200006	13
100143	55269.3	106175	200006	36
100144	36741.5	178508	200004	45
100145	38186	173244	200002	30
100146	95912.9	174440	200002	1
100147	147.87	178048	200004	4
100148	39450.5	174018	200001	46
100149	4909.09	118181	200006	2
100150	14504.6	152320	200005	1
100151	42540.5	120196	200005	17
100152	90237.6	168845	200004	4
100153	56372	108209	200006	34
100154	26035.3	142416	200004	1
100155	46275.6	175801	200001	1
100156	41202.3	170376	200004	2
100157	94734.5	179589	200002	5
100158	54209.7	115546	200005	46
100159	41831.6	171061	200002	5
100160	59628	119446	200005	27
100161	71741.1	146586	200004	32
100162	44980.6	172518	200003	2
100163	16336.9	100863	200006	3
100164	716.5	113552	200006	19
100165	34268.1	128736	200003	46
100166	39797.6	173081	200004	1
100167	61993.7	120119	200005	41
100168	41763.2	168560	200003	35
100169	9658.47	115942	200006	44
100170	41550.2	168817	200002	63
100171	8907.72	147265	200006	3
100172	89195	180378	200001	36
100173	71307.9	139926	200003	2
100174	40029.3	93527.1	200006	51
100175	53003	140092	200002	35
100176	42961.9	141512	200004	4
100177	88199.5	170876	200004	3
100178	102533	171737	200004	57
100179	3490.92	122149	200005	3
100180	39922	179976	200001	5
100181	54945.1	139579	200002	3
100182	92277.6	183264	200002	32
100183	22442.5	152751	200003	56
100184	34964.7	97849.7	200005	3
100185	40954	171818	200004	18
100186	23516.3	106900	200005	38
100187	43022.6	171156	200003	27
100188	43110.2	178491	200001	3
100189	55900.8	109909	200006	2
100190	36502.1	129238	200004	33
100191	23130	100794	200005	47
100192	5222.42	115657	200006	18
100193	4228.14	120672	200005	35
100194	13620.8	201775	200002	59
100195	21463.4	114760	200005	60
100196	40613.8	172171	200002	2
100197	97761	165312	200002	17
100198	32896.7	192518	200004	1
100199	22745.8	177591	200002	4
100200	37236.4	171900	200003	4
100201	45666.7	139193	200004	2
100202	1128	118755	200005	3
100203	77121.9	144539	200003	5
100204	46536.7	138509	200003	45
100205	30867.8	196373	200002	3
100206	42332.5	168444	200004	35
100207	43996.5	168388	200003	48
100208	45182.1	100951	200006	3
100209	15920.2	88000.6	200006	3
100210	39888.3	171135	200004	37
100211	41207.1	170285	200004	5
100212	7597.65	142351	200003	1
100213	3539.97	146550	200003	6
100214	11857.4	128533	200005	1
100215	4213.35	117455	200006	4
100216	23379.2	136845	200006	5
100217	37299.5	92031.2	200006	2
100218	40344.2	175277	200001	24
100219	35994.7	169145	200004	3
100220	97701.9	170708	200003	2
100221	41142.3	170715	200003	9
100222	99346.2	174196	200001	3
100223	5060.83	70504.5	200005	2
100224	50474.5	116224	200003	13
100225	40896.3	172970	200002	4
100226	35287	99738.2	200006	9
100227	19208.8	126404	200005	3
100228	9471.13	112031	200006	3
100229	53111.4	126612	200002	3
100230	41913.8	169674	200003	29
100231	8343.28	94999.1	200006	35
100232	44823.7	172202	200003	2
100233	54800.3	139813	200003	44
100234	33905.3	142546	200002	3
100235	2038.16	119259	200006	23
100236	29946.8	90264.3	200005	4
100237	62212.6	116172	200006	23
100238	42344.9	167530	200003	3
100239	39683.9	145333	200003	4
100240	41384	168462	200003	5
100241	36129.7	171532	200002	2
100242	13875.1	110202	200006	1
100243	21687.5	196207	200002	5
100244	1367.41	132169	200006	5
100245	39500.6	173652	200001	12
100246	40553	136367	200004	3
100247	48703.1	149730	200003	6
100248	45243.2	179554	200001	11
100249	36832.7	140520	200002	4
100250	45851.4	172127	200002	2
