"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100277,"deadhead",03:31:19.484,04:18:06.172
1,100277,100277,"pickup",04:18:06.172,04:18:27.772
1,100277,100178,"travel",04:18:27.772,04:23:34.065
1,100178,100178,"pickup",04:23:34.065,04:24:00.865
1,100178,100201,"travel",04:24:00.865,04:32:53.041
1,100201,100201,"pickup",04:32:53.041,04:33:19.841
1,100201,100436,"travel",04:33:19.841,04:35:31.517
1,100436,100436,"pickup",04:35:31.517,04:36:03.517
1,100436,100397,"travel",04:36:03.517,04:38:33.735
1,100397,100397,"pickup",04:38:33.735,04:40:00.335
1,100397,100192,"travel",04:40:00.335,04:45:44.295
1,100192,100192,"pickup",04:45:44.295,04:46:16.295
1,100192,100290,"travel",04:46:16.295,04:48:54.75
1,100290,100290,"pickup",04:48:54.75,04:49:21.55
1,100290,100316,"travel",04:49:21.55,04:56:29.22
1,100316,100316,"pickup",04:56:29.22,04:57:37.62
1,100316,200003,"travel",04:57:37.62,05:07:25.6
1,200003,200003,"dropoff",05:07:25.6,05:10:00
1,200003,200003,"wait",05:10:00,05:59:15.976
1,200003,100307,"deadhead",05:59:15.976,06:32:19.239
1,100307,100307,"pickup",06:32:19.239,06:33:06.839
1,100307,100346,"travel",06:33:06.839,06:44:06.317
1,100346,100346,"pickup",06:44:06.317,06:44:33.117
1,100346,100125,"travel",06:44:33.117,06:48:20.077
1,100125,100125,"pickup",06:48:20.077,06:48:57.277
1,100125,100453,"travel",06:48:57.277,07:01:06.587
1,100453,100453,"pickup",07:01:06.587,07:01:38.587
1,100453,100039,"travel",07:01:38.587,07:10:15.44
1,100039,100039,"pickup",07:10:15.44,07:12:00.24
1,100039,200007,"travel",07:12:00.24,07:22:25.6
1,200007,200007,"dropoff",07:22:25.6,07:25:00
1,200007,200007,"wait",07:25:00,09:27:02.591
1,200007,100460,"deadhead",09:27:02.591,10:00:47.417
1,100460,100460,"pickup",10:00:47.417,10:03:58.017
1,100460,200015,"travel",10:03:58.017,10:37:25.6
1,200015,200015,"dropoff",10:37:25.6,10:40:00
1,200015,900001,"deadhead",10:40:00,10:52:50.615
2,900001,100285,"deadhead",03:12:34.132,03:53:14.332
2,100285,100285,"pickup",03:53:14.332,03:53:56.732
2,100285,100142,"travel",03:53:56.732,04:13:57.26
2,100142,100142,"pickup",04:13:57.26,04:15:10.86
2,100142,100032,"travel",04:15:10.86,04:24:39.186
2,100032,100032,"pickup",04:24:39.186,04:25:31.986
2,100032,100322,"travel",04:25:31.986,04:36:22.318
2,100322,100322,"pickup",04:36:22.318,04:36:49.118
2,100322,100463,"travel",04:36:49.118,04:45:45.078
2,100463,100463,"pickup",04:45:45.078,04:46:50.878
2,100463,200003,"travel",04:46:50.878,05:07:25.6
2,200003,200003,"dropoff",05:07:25.6,05:10:00
2,200003,200003,"wait",05:10:00,06:27:14.792
2,200003,100239,"deadhead",06:27:14.792,06:53:04.933
2,100239,100239,"pickup",06:53:04.933,06:56:15.533
2,100239,200007,"travel",06:56:15.533,07:22:25.6
2,200007,200007,"dropoff",07:22:25.6,07:25:00
2,200007,200007,"wait",07:25:00,09:21:27.643
2,200007,100422,"deadhead",09:21:27.643,10:05:28.731
2,100422,100422,"pickup",10:05:28.731,10:07:03.131
2,100422,200005,"travel",10:07:03.131,10:42:25.6
2,200005,200005,"dropoff",10:42:25.6,10:45:00
2,200005,900001,"deadhead",10:45:00,12:11:57.474
3,900001,100209,"deadhead",03:34:06.173,04:08:05.065
3,100209,100209,"pickup",04:08:05.065,04:10:47.065
3,100209,100257,"travel",04:10:47.065,04:21:09.684
3,100257,100257,"pickup",04:21:09.684,04:21:36.484
3,100257,100095,"travel",04:21:36.484,04:29:47.506
3,100095,100095,"pickup",04:29:47.506,04:30:11.706
3,100095,100331,"travel",04:30:11.706,04:42:36.82
3,100331,100331,"pickup",04:42:36.82,04:43:06.22
3,100331,100373,"travel",04:43:06.22,04:48:31.959
