"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100263,"deadhead",04:47:19.757,05:16:57.731
1,100263,100263,"pickup",05:16:57.731,05:17:24.531
1,100263,100012,"travel",05:17:24.531,05:25:28.38
1,100012,100012,"pickup",05:25:28.38,05:26:00.38
1,100012,100171,"travel",05:26:00.38,05:32:38.391
1,100171,100171,"pickup",05:32:38.391,05:33:25.991
1,100171,100687,"travel",05:33:25.991,05:40:43.139
1,100687,100687,"pickup",05:40:43.139,05:41:35.939
1,100687,100487,"travel",05:41:35.939,05:48:58.302
1,100487,100487,"pickup",05:48:58.302,05:49:22.502
1,100487,100847,"travel",05:49:22.502,05:54:18.82
1,100847,100847,"pickup",05:54:18.82,05:55:42.82
1,100847,100287,"travel",05:55:42.82,05:56:48.139
1,100287,100287,"pickup",05:56:48.139,05:57:12.339
1,100287,200012,"travel",05:57:12.339,05:57:25.6
1,200012,200012,"dropoff",05:57:25.6,06:00:00
1,200012,200012,"wait",06:00:00,06:14:23.952
1,200012,100781,"deadhead",06:14:23.952,06:24:42.123
1,100781,100781,"pickup",06:24:42.123,06:25:08.923
1,100781,100030,"travel",06:25:08.923,06:34:38.07
1,100030,100030,"pickup",06:34:38.07,06:35:07.47
1,100030,100311,"travel",06:35:07.47,06:36:04.027
1,100311,100311,"pickup",06:36:04.027,06:36:36.027
1,100311,100710,"travel",06:36:36.027,06:49:49.255
1,100710,100710,"pickup",06:49:49.255,06:50:16.055
1,100710,100182,"travel",06:50:16.055,06:52:14.827
1,100182,100182,"pickup",06:52:14.827,06:52:44.227
1,100182,100737,"travel",06:52:44.227,06:59:26.091
1,100737,100737,"pickup",06:59:26.091,06:59:52.891
1,100737,100040,"travel",06:59:52.891,07:01:45.868
1,100040,100040,"pickup",07:01:45.868,07:02:56.868
1,100040,100076,"travel",07:02:56.868,07:05:16.402
1,100076,100076,"pickup",07:05:16.402,07:05:43.202
1,100076,100103,"travel",07:05:43.202,07:06:10.748
1,100103,100103,"pickup",07:06:10.748,07:06:42.748
1,100103,200004,"travel",07:06:42.748,07:07:25.6
1,200004,200004,"dropoff",07:07:25.6,07:10:00
1,200004,200004,"wait",07:10:00,07:49:27.799
1,200004,100667,"deadhead",07:49:27.799,08:40:14.094
1,100667,100667,"pickup",08:40:14.094,08:40:35.694
1,100667,100301,"travel",08:40:35.694,08:42:54.206
1,100301,100301,"pickup",08:42:54.206,08:43:21.006
1,100301,100915,"travel",08:43:21.006,09:04:47.256
1,100915,100915,"pickup",09:04:47.256,09:05:11.456
1,100915,100703,"travel",09:05:11.456,09:08:16.525
1,100703,100703,"pickup",09:08:16.525,09:08:43.325
1,100703,100701,"travel",09:08:43.325,09:11:14.818
1,100701,100701,"pickup",09:11:14.818,09:12:15.418
1,100701,100755,"travel",09:12:15.418,09:13:49.741
1,100755,100755,"pickup",09:13:49.741,09:14:11.341
1,100755,100641,"travel",09:14:11.341,09:15:02.392
1,100641,100641,"pickup",09:15:02.392,09:15:29.192
1,100641,100555,"travel",09:15:29.192,09:16:26.567
1,100555,100555,"pickup",09:16:26.567,09:16:58.567
1,100555,100470,"travel",09:16:58.567,09:18:13.461
1,100470,100470,"pickup",09:18:13.461,09:18:45.461
1,100470,100666,"travel",09:18:45.461,09:20:00.325
1,100666,100666,"pickup",09:20:00.325,09:21:08.725
1,100666,200016,"travel",09:21:08.725,09:22:25.6
1,200016,200016,"dropoff",09:22:25.6,09:25:00
1,200016,900001,"deadhead",09:25:00,10:09:50.86
2,900001,100046,"deadhead",03:28:02.02,04:48:09.657
2,100046,100046,"pickup",04:48:09.657,04:48:39.057
2,100046,100386,"travel",04:48:39.057,04:57:14.955
2,100386,100386,"pickup",04:57:14.955,04:57:41.755
2,100386,100495,"travel",04:57:41.755,05:03:07.936
2,100495,100495,"pickup",05:03:07.936,05:03:32.136
2,100495,100472,"travel",05:03:32.136,05:07:20.886
2,100472,100472,"pickup",05:07:20.886,05:07:50.286
2,100472,100579,"travel",05:07:50.286,05:13:00.173
2,100579,100579,"pickup",05:13:00.173,05:14:31.973
2,100579,100828,"travel",05:14:31.973,05:19:31.018
2,100828,100828,"pickup",05:19:31.018,05:20:13.418
2,100828,100039,"travel",05:20:13.418,05:24:16.111
