"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100218,"deadhead",04:58:13.942,05:56:25.318
1,100218,100218,"pickup",05:56:25.318,05:57:12.918
1,100218,200001,"travel",05:57:12.918,06:27:25.6
1,200001,200001,"dropoff",06:27:25.6,06:30:00
1,200001,200001,"wait",06:30:00,06:49:48.774
1,200001,100011,"deadhead",06:49:48.774,07:42:23.23
1,100011,100011,"pickup",07:42:23.23,07:42:52.63
1,100011,100171,"travel",07:42:52.63,07:46:35.039
1,100171,100171,"pickup",07:46:35.039,07:46:59.239
1,100171,100107,"travel",07:46:59.239,07:58:17.477
1,100107,100107,"pickup",07:58:17.477,07:58:44.277
1,100107,100146,"travel",07:58:44.277,08:00:52.834
1,100146,100146,"pickup",08:00:52.834,08:01:22.234
1,100146,100115,"travel",08:01:22.234,08:10:55.643
1,100115,100115,"pickup",08:10:55.643,08:11:19.843
1,100115,100104,"travel",08:11:19.843,08:17:08.116
1,100104,100104,"pickup",08:17:08.116,08:17:32.316
1,100104,200011,"travel",08:17:32.316,08:27:25.6
1,200011,200011,"dropoff",08:27:25.6,08:30:00
1,200011,200011,"wait",08:30:00,09:18:22.564
1,200011,100133,"deadhead",09:18:22.564,09:45:31.393
1,100133,100133,"pickup",09:45:31.393,09:45:52.993
1,100133,100073,"travel",09:45:52.993,09:53:15.493
1,100073,100073,"pickup",09:53:15.493,09:54:13.493
1,100073,100228,"travel",09:54:13.493,09:55:05.584
1,100228,100228,"pickup",09:55:05.584,09:56:11.384
1,100228,200003,"travel",09:56:11.384,10:17:25.6
1,200003,200003,"dropoff",10:17:25.6,10:20:00
1,200003,900001,"deadhead",10:20:00,11:41:08.864
2,900001,100001,"deadhead",05:16:44.406,06:10:35.109
2,100001,100001,"pickup",06:10:35.109,06:11:46.109
2,100001,200001,"travel",06:11:46.109,06:27:25.6
2,200001,200001,"dropoff",06:27:25.6,06:30:00
2,200001,200001,"wait",06:30:00,08:50:12.389
2,200001,100145,"deadhead",08:50:12.389,09:15:40.435
2,100145,100145,"pickup",09:15:40.435,09:16:22.835
2,100145,200007,"travel",09:16:22.835,09:37:25.6
2,200007,200007,"dropoff",09:37:25.6,09:40:00
2,200007,900001,"deadhead",09:40:00,10:45:04.913
3,900001,100093,"deadhead",05:02:42.19,05:44:48.091
3,100093,100093,"pickup",05:44:48.091,05:45:35.691
3,100093,100108,"travel",05:45:35.691,05:51:47.974
3,100108,100108,"pickup",05:51:47.974,05:52:14.774
3,100108,100139,"travel",05:52:14.774,05:53:55.124
3,100139,100139,"pickup",05:53:55.124,05:54:27.124
3,100139,200001,"travel",05:54:27.124,06:27:25.6
3,200001,200001,"dropoff",06:27:25.6,06:30:00
3,200001,200001,"wait",06:30:00,06:50:07.297
3,200001,100219,"deadhead",06:50:07.297,07:45:52.082
3,100219,100219,"pickup",07:45:52.082,07:46:31.882
3,100219,100074,"travel",07:46:31.882,07:59:57.723
3,100074,100074,"pickup",07:59:57.723,08:00:29.723
3,100074,100157,"travel",08:00:29.723,08:20:32.348
3,100157,100157,"pickup",08:20:32.348,08:22:45.748
3,100157,200011,"travel",08:22:45.748,08:27:25.6
3,200011,200011,"dropoff",08:27:25.6,08:30:00
3,200011,200011,"wait",08:30:00,09:05:31.077
3,200011,100080,"deadhead",09:05:31.077,09:41:36.77
3,100080,100080,"pickup",09:41:36.77,09:42:26.97
3,100080,100222,"travel",09:42:26.97,10:05:10.3
3,100222,100222,"pickup",10:05:10.3,10:05:31.9
3,100222,100003,"travel",10:05:31.9,10:09:51.4
3,100003,100003,"pickup",10:09:51.4,10:12:25.6
3,100003,200003,"travel",10:12:25.6,10:17:25.6
3,200003,200003,"dropoff",10:17:25.6,10:20:00
3,200003,900001,"deadhead",10:20:00,11:41:08.864
4,900001,100075,"deadhead",06:00:00.622,06:31:41.231
4,100075,100075,"pickup",06:31:41.231,06:32:10.631
4,100075,100063,"travel",06:32:10.631,06:34:16.494
4,100063,100063,"pickup",06:34:16.494,06:34:48.494
4,100063,100169,"travel",06:34:48.494,06:41:18.893
4,100169,100169,"pickup",06:41:18.893,06:41:48.293
4,100169,100211,"travel",06:41:48.293,06:46:37.04
4,100211,100211,"pickup",06:46:37.04,06:47:03.84
4,100211,200005,"travel",06:47:03.84,07:12:25.6
4,200005,200005,"dropoff",07:12:25.6,07:15:00
4,200005,200005,"wait",07:15:00,08:32:58.65
4,200005,100195,"deadhead",08:32:58.65,09:04:12.453
4,100195,100195,"pickup",09:04:12.453,09:04:36.653
4,100195,100249,"travel",09:04:36.653,09:06:50.835
4,100249,100249,"pickup",09:06:50.835,09:07:22.835
4,100249,200007,"travel",09:07:22.835,09:37:25.6
4,200007,200007,"dropoff",09:37:25.6,09:40:00
4,200007,900001,"deadhead",09:40:00,10:45:04.913
5,900001,100225,"deadhead",05:54:20.283,06:32:08.883
5,100225,100225,"pickup",06:32:08.883,06:32:35.683
5,100225,100005,"travel",06:32:35.683,07:05:03.978
5,100005,100005,"pickup",07:05:03.978,07:05:54.178
5,100005,200005,"travel",07:05:54.178,07:12:25.6
5,200005,200005,"dropoff",07:12:25.6,07:15:00
5,200005,200005,"wait",07:15:00,07:38:01.499
5,200005,100213,"deadhead",07:38:01.499,08:25:47.723
5,100213,100213,"pickup",08:25:47.723,08:26:19.723
5,100213,100234,"travel",08:26:19.723,08:48:26.882
5,100234,100234,"pickup",08:48:26.882,08:50:14.282
5,100234,200004,"travel",08:50:14.282,09:02:25.6
5,200004,200004,"dropoff",09:02:25.6,09:05:00
5,200004,200004,"wait",09:05:00,09:13:51.486
5,200004,100203,"deadhead",09:13:51.486,09:41:51.827
5,100203,100203,"pickup",09:41:51.827,09:42:16.027
5,100203,100244,"travel",09:42:16.027,09:48:56.97
5,100244,100244,"pickup",09:48:56.97,09:51:23.37
5,100244,100094,"travel",09:51:23.37,10:12:45.427
5,100094,100094,"pickup",10:12:45.427,10:13:14.827
5,100094,200003,"travel",10:13:14.827,10:17:25.6
5,200003,200003,"dropoff",10:17:25.6,10:20:00
5,200003,900001,"deadhead",10:20:00,11:41:08.864
6,900001,100190,"deadhead",05:49:13.794,06:38:33.022
6,100190,100190,"pickup",06:38:33.022,06:39:18.022
6,100190,100123,"travel",06:39:18.022,06:44:14.51
6,100123,100123,"pickup",06:44:14.51,06:44:51.71
6,100123,100119,"travel",06:44:51.71,07:08:45.086
6,100119,100119,"pickup",07:08:45.086,07:09:06.686
6,100119,200005,"travel",07:09:06.686,07:12:25.6
6,200005,200005,"dropoff",07:12:25.6,07:15:00
6,200005,200005,"wait",07:15:00,08:23:41.227
6,200005,100041,"deadhead",08:23:41.227,09:01:15.001
6,100041,100041,"pickup",09:01:15.001,09:01:44.401
6,100041,200007,"travel",09:01:44.401,09:37:25.6
6,200007,200007,"dropoff",09:37:25.6,09:40:00
6,200007,900001,"deadhead",09:40:00,10:45:04.913
7,900001,100006,"deadhead",05:10:19.467,05:46:22.228
7,100006,100006,"pickup",05:46:22.228,05:46:49.028
7,100006,100043,"travel",05:46:49.028,05:52:35.562
7,100043,100043,"pickup",05:52:35.562,05:52:59.762
7,100043,100029,"travel",05:52:59.762,05:58:41.251
7,100029,100029,"pickup",05:58:41.251,06:00:52.051
7,100029,200006,"travel",06:00:52.051,06:27:25.6
7,200006,200006,"dropoff",06:27:25.6,06:30:00
7,200006,200006,"wait",06:30:00,08:57:52.616
7,200006,100067,"deadhead",08:57:52.616,09:25:51.048
7,100067,100067,"pickup",09:25:51.048,09:26:20.448
7,100067,100031,"travel",09:26:20.448,09:29:16.732
7,100031,100031,"pickup",09:29:16.732,09:29:59.132
7,100031,100111,"travel",09:29:59.132,09:37:28.937
7,100111,100111,"pickup",09:37:28.937,09:37:50.537
7,100111,100083,"travel",09:37:50.537,09:41:09.584
7,100083,100083,"pickup",09:41:09.584,09:41:38.984
7,100083,200002,"travel",09:41:38.984,09:57:25.6
7,200002,200002,"dropoff",09:57:25.6,10:00:00
7,200002,900001,"deadhead",10:00:00,11:05:50.492
8,900001,100183,"deadhead",05:00:51.142,05:47:37.489
8,100183,100183,"pickup",05:47:37.489,05:48:04.289
8,100183,100014,"travel",05:48:04.289,05:53:41.189
8,100014,100014,"pickup",05:53:41.189,05:55:31.189
8,100014,100058,"travel",05:55:31.189,06:01:28.833
8,100058,100058,"pickup",06:01:28.833,06:02:55.433
8,100058,200006,"travel",06:02:55.433,06:27:25.6
8,200006,200006,"dropoff",06:27:25.6,06:30:00
8,200006,200006,"wait",06:30:00,08:26:06.257
8,200006,100250,"deadhead",08:26:06.257,09:00:32.636
8,100250,100250,"pickup",09:00:32.636,09:01:04.636
8,100250,100007,"travel",09:01:04.636,09:20:03.44
8,100007,100007,"pickup",09:20:03.44,09:20:30.24
8,100007,200007,"travel",09:20:30.24,09:37:25.6
8,200007,200007,"dropoff",09:37:25.6,09:40:00
8,200007,900001,"deadhead",09:40:00,10:45:04.913
9,900001,100154,"deadhead",05:12:30.628,05:45:36.035
9,100154,100154,"pickup",05:45:36.035,05:46:00.235
9,100154,100148,"travel",05:46:00.235,06:05:31.589
9,100148,100148,"pickup",06:05:31.589,06:07:16.389
9,100148,200006,"travel",06:07:16.389,06:27:25.6
9,200006,200006,"dropoff",06:27:25.6,06:30:00
9,200006,200006,"wait",06:30:00,06:41:23.767
9,200006,100226,"deadhead",06:41:23.767,07:46:02.566
9,100226,100226,"pickup",07:46:02.566,07:46:34.566
9,100226,100214,"travel",07:46:34.566,07:55:11.861
9,100214,100214,"pickup",07:55:11.861,07:56:35.861
9,100214,200011,"travel",07:56:35.861,08:27:25.6
9,200011,200011,"dropoff",08:27:25.6,08:30:00
9,200011,900001,"deadhead",08:30:00,09:44:36.273
10,900001,100125,"deadhead",04:53:16.253,05:42:25.86
10,100125,100125,"pickup",05:42:25.86,05:42:55.26
10,100125,100239,"travel",05:42:55.26,05:54:22.448
10,100239,100239,"pickup",05:54:22.448,05:57:04.448
10,100239,100047,"travel",05:57:04.448,06:07:54.353
10,100047,100047,"pickup",06:07:54.353,06:08:23.753
10,100047,100066,"travel",06:08:23.753,06:24:35.712
10,100066,100066,"pickup",06:24:35.712,06:24:59.912
10,100066,200006,"travel",06:24:59.912,06:27:25.6
10,200006,200006,"dropoff",06:27:25.6,06:30:00
10,200006,200006,"wait",06:30:00,06:40:33.767
10,200006,100243,"deadhead",06:40:33.767,08:05:39.941
10,100243,100243,"pickup",08:05:39.941,08:07:01.341
10,100243,100149,"travel",08:07:01.341,08:21:02.193
10,100149,100149,"pickup",08:21:02.193,08:21:23.793
