"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100075,"deadhead",05:31:15.109,06:13:25.098
1,100075,100075,"pickup",06:13:25.098,06:13:46.698
1,100075,100018,"travel",06:13:46.698,06:15:39.556
1,100018,100018,"pickup",06:15:39.556,06:16:03.756
1,100018,100126,"travel",06:16:03.756,06:18:25.867
1,100126,100126,"pickup",06:18:25.867,06:18:47.467
1,100126,100084,"travel",06:18:47.467,06:22:00.145
1,100084,100084,"pickup",06:22:00.145,06:22:21.745
1,100084,100200,"travel",06:22:21.745,06:30:31.451
1,100200,100200,"pickup",06:30:31.451,06:30:58.251
1,100200,100105,"travel",06:30:58.251,06:33:19.612
1,100105,100105,"pickup",06:33:19.612,06:33:41.212
1,100105,100007,"travel",06:33:41.212,06:35:05.352
1,100007,100007,"pickup",06:35:05.352,06:35:52.952
1,100007,100106,"travel",06:35:52.952,06:41:10.68
1,100106,100106,"pickup",06:41:10.68,06:41:34.88
1,100106,100229,"travel",06:41:34.88,06:48:11.94
1,100229,100229,"pickup",06:48:11.94,06:48:38.74
1,100229,100001,"travel",06:48:38.74,07:02:03.384
1,100001,100001,"pickup",07:02:03.384,07:04:08.984
1,100001,200001,"travel",07:04:08.984,07:07:25.6
1,200001,200001,"dropoff",07:07:25.6,07:10:00
1,200001,200001,"wait",07:10:00,06:40:05.21
1,200001,100098,"deadhead",06:40:05.21,07:16:33.376
1,100098,100098,"pickup",07:16:33.376,07:17:02.776
1,100098,100233,"travel",07:17:02.776,07:21:32.909
1,100233,100233,"pickup",07:21:32.909,07:21:57.109
1,100233,100059,"travel",07:21:57.109,07:28:06.801
1,100059,100059,"pickup",07:28:06.801,07:28:36.201
1,100059,100144,"travel",07:28:36.201,07:34:37.125
1,100144,100144,"pickup",07:34:37.125,07:35:22.125
1,100144,100185,"travel",07:35:22.125,07:40:50.993
1,100185,100185,"pickup",07:40:50.993,07:41:17.793
1,100185,100190,"travel",07:41:17.793,07:47:09.008
1,100190,100190,"pickup",07:47:09.008,07:48:53.808
1,100190,200004,"travel",07:48:53.808,08:07:25.6
1,200004,200004,"dropoff",08:07:25.6,08:10:00
1,200004,200004,"wait",08:10:00,08:19:26.751
1,200004,100176,"deadhead",08:19:26.751,08:58:31.908
1,100176,100176,"pickup",08:58:31.908,09:01:06.108
1,100176,100168,"travel",09:01:06.108,09:01:55.546
1,100168,100168,"pickup",09:01:55.546,09:02:19.746
1,100168,100206,"travel",09:02:19.746,09:10:07.272
1,100206,100206,"pickup",09:10:07.272,09:10:44.472
1,100206,100236,"travel",09:10:44.472,09:25:45.218
1,100236,100236,"pickup",09:25:45.218,09:26:09.418
1,100236,100225,"travel",09:26:09.418,09:35:48.982
1,100225,100225,"pickup",09:35:48.982,09:36:15.782
1,100225,200003,"travel",09:36:15.782,09:42:25.6
1,200003,200003,"dropoff",09:42:25.6,09:45:00
1,200003,200003,"wait",09:45:00,09:59:01.324
1,200003,100035,"deadhead",09:59:01.324,10:02:11.371
1,100035,100035,"pickup",10:02:11.371,10:04:27.371
1,100035,100121,"travel",10:04:27.371,10:15:01.307
1,100121,100121,"pickup",10:15:01.307,10:15:33.307
1,100121,100082,"travel",10:15:33.307,10:20:50.825
1,100082,100082,"pickup",10:20:50.825,10:21:43.625
1,100082,200006,"travel",10:21:43.625,10:27:25.6
1,200006,200006,"dropoff",10:27:25.6,10:30:00
1,200006,900001,"deadhead",10:30:00,11:37:28.385
2,900001,100069,"deadhead",04:00:18.76,04:57:25.667
2,100069,100069,"pickup",04:57:25.667,04:57:57.667
2,100069,100139,"travel",04:57:57.667,05:00:31.362
2,100139,100139,"pickup",05:00:31.362,05:02:39.562
2,100139,100030,"travel",05:02:39.562,05:03:52.558
2,100030,100030,"pickup",05:03:52.558,05:04:14.158
2,100030,100205,"travel",05:04:14.158,05:19:38.754
2,100205,100205,"pickup",05:19:38.754,05:20:23.754
2,100205,100128,"travel",05:20:23.754,05:25:36.951
2,100128,100128,"pickup",05:25:36.951,05:26:03.751
2,100128,100037,"travel",05:26:03.751,05:35:17.203
2,100037,100037,"pickup",05:35:17.203,05:35:46.603
2,100037,100092,"travel",05:35:46.603,05:40:47.986
2,100092,100092,"pickup",05:40:47.986,05:41:09.586
2,100092,200005,"travel",05:41:09.586,05:42:25.6
2,200005,200005,"dropoff",05:42:25.6,05:45:00
2,200005,200005,"wait",05:45:00,06:46:03.347
2,200005,100136,"deadhead",06:46:03.347,07:05:04.542
2,100136,100136,"pickup",07:05:04.542,07:05:26.142
2,100136,100080,"travel",07:05:26.142,07:13:33.813
2,100080,100080,"pickup",07:13:33.813,07:13:55.413
2,100080,100155,"travel",07:13:55.413,07:21:40.989
2,100155,100155,"pickup",07:21:40.989,07:22:07.789
2,100155,100118,"travel",07:22:07.789,07:32:41.972
2,100118,100118,"pickup",07:32:41.972,07:33:08.772
2,100118,100196,"travel",07:33:08.772,07:46:05.381
2,100196,100196,"pickup",07:46:05.381,07:47:16.381
2,100196,100052,"travel",07:47:16.381,07:57:22.311
2,100052,100052,"pickup",07:57:22.311,07:57:49.111
2,100052,100171,"travel",07:57:49.111,08:04:55.777
2,100171,100171,"pickup",08:04:55.777,08:06:45.777
2,100171,200004,"travel",08:06:45.777,08:07:25.6
2,200004,200004,"dropoff",08:07:25.6,08:10:00
2,200004,200004,"wait",08:10:00,08:32:02.696
2,200004,100101,"deadhead",08:32:02.696,08:34:07.37
2,100101,100101,"pickup",08:34:07.37,08:34:39.37
2,100101,100070,"travel",08:34:39.37,08:36:16.06
2,100070,100070,"pickup",08:36:16.06,08:38:58.06
2,100070,100244,"travel",08:38:58.06,08:57:22.266
2,100244,100244,"pickup",08:57:22.266,08:57:43.866
2,100244,100073,"travel",08:57:43.866,09:11:00.895
2,100073,100073,"pickup",09:11:00.895,09:11:22.495
2,100073,100177,"travel",09:11:22.495,09:19:04.478
2,100177,100177,"pickup",09:19:04.478,09:19:33.878
2,100177,200003,"travel",09:19:33.878,09:42:25.6
2,200003,200003,"dropoff",09:42:25.6,09:45:00
2,200003,200003,"wait",09:45:00,09:42:41.703
2,200003,100061,"deadhead",09:42:41.703,09:54:32.79
2,100061,100061,"pickup",09:54:32.79,09:55:02.19
2,100061,100096,"travel",09:55:02.19,10:04:10.629
2,100096,100096,"pickup",10:04:10.629,10:04:32.229
2,100096,100156,"travel",10:04:32.229,10:19:57.683
2,100156,100156,"pickup",10:19:57.683,10:22:44.883
2,100156,200006,"travel",10:22:44.883,10:27:25.6
2,200006,200006,"dropoff",10:27:25.6,10:30:00
2,200006,900001,"deadhead",10:30:00,11:37:28.385
3,900001,100091,"deadhead",03:46:45.376,04:19:18.396
3,100091,100091,"pickup",04:19:18.396,04:19:39.996
3,100091,100017,"travel",04:19:39.996,04:20:58.579
3,100017,100017,"pickup",04:20:58.579,04:21:27.979
3,100017,100228,"travel",04:21:27.979,04:24:23.401
3,100228,100228,"pickup",04:24:23.401,04:24:50.201
3,100228,100166,"travel",04:24:50.201,04:27:22.884
3,100166,100166,"pickup",04:27:22.884,04:27:49.684
3,100166,100083,"travel",04:27:49.684,04:29:21.593
3,100083,100083,"pickup",04:29:21.593,04:30:01.393
3,100083,100038,"travel",04:30:01.393,04:34:03.476
3,100038,100038,"pickup",04:34:03.476,04:34:25.076
3,100038,100028,"travel",04:34:25.076,04:38:00.663
3,100028,100028,"pickup",04:38:00.663,04:38:22.263
3,100028,100146,"travel",04:38:22.263,04:42:52.795
