"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100153,"deadhead",05:17:45.641,06:43:59.414
1,100153,100153,"pickup",06:43:59.414,06:44:26.214
1,100153,100155,"travel",06:44:26.214,06:52:47.009
1,100155,100155,"pickup",06:52:47.009,06:53:11.209
1,100155,100060,"travel",06:53:11.209,06:58:04.561
1,100060,100060,"pickup",06:58:04.561,06:58:28.761
1,100060,100055,"travel",06:58:28.761,07:07:36.193
1,100055,100055,"pickup",07:07:36.193,07:08:18.593
1,100055,100117,"travel",07:08:18.593,07:12:51.15
1,100117,100117,"pickup",07:12:51.15,07:13:15.35
1,100117,100200,"travel",07:13:15.35,07:16:10.543
1,100200,100200,"pickup",07:16:10.543,07:17:21.543
1,100200,200009,"travel",07:17:21.543,07:22:25.6
1,200009,200009,"dropoff",07:22:25.6,07:25:00
1,200009,200009,"wait",07:25:00,07:34:23.214
1,200009,100236,"deadhead",07:34:23.214,07:46:45.339
1,100236,100236,"pickup",07:46:45.339,07:47:27.739
1,100236,100170,"travel",07:47:27.739,07:50:51.295
1,100170,100170,"pickup",07:50:51.295,07:51:57.095
1,100170,100149,"travel",07:51:57.095,08:06:19.152
1,100149,100149,"pickup",08:06:19.152,08:06:40.752
1,100149,100104,"travel",08:06:40.752,08:11:19.07
1,100104,100104,"pickup",08:11:19.07,08:11:43.27
1,100104,100112,"travel",08:11:43.27,08:23:19.645
1,100112,100112,"pickup",08:23:19.645,08:23:51.645
1,100112,200011,"travel",08:23:51.645,08:27:25.6
1,200011,200011,"dropoff",08:27:25.6,08:30:00
1,200011,200011,"wait",08:30:00,08:26:57.118
1,200011,100126,"deadhead",08:26:57.118,08:34:01.107
1,100126,100126,"pickup",08:34:01.107,08:34:25.307
1,100126,100182,"travel",08:34:25.307,08:50:49.852
1,100182,100182,"pickup",08:50:49.852,08:52:29.452
1,100182,100188,"travel",08:52:29.452,09:00:21.1
1,100188,100188,"pickup",09:00:21.1,09:01:45.1
1,100188,200004,"travel",09:01:45.1,09:02:25.6
1,200004,200004,"dropoff",09:02:25.6,09:05:00
1,200004,200004,"wait",09:05:00,09:45:31.455
1,200004,100103,"deadhead",09:45:31.455,09:48:35.409
1,100103,100103,"pickup",09:48:35.409,09:49:04.809
1,100103,100094,"travel",09:49:04.809,09:53:53.832
1,100094,100094,"pickup",09:53:53.832,09:54:23.232
1,100094,100003,"travel",09:54:23.232,10:01:26.914
1,100003,100003,"pickup",10:01:26.914,10:04:01.114
1,100003,100222,"travel",10:04:01.114,10:08:20.614
1,100222,100222,"pickup",10:08:20.614,10:08:42.214
1,100222,100069,"travel",10:08:42.214,10:13:39.145
1,100069,100069,"pickup",10:13:39.145,10:14:11.145
1,100069,200003,"travel",10:14:11.145,10:17:25.6
1,200003,200003,"dropoff",10:17:25.6,10:20:00
1,200003,900001,"deadhead",10:20:00,11:41:08.864
