"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100195,"deadhead",03:19:11.888,04:31:08.882
1,100195,100195,"pickup",04:31:08.882,04:32:09.482
1,100195,100025,"travel",04:32:09.482,04:46:18.71
1,100025,100025,"pickup",04:46:18.71,04:48:39.91
1,100025,200001,"travel",04:48:39.91,05:07:25.6
1,200001,200001,"dropoff",05:07:25.6,05:10:00
1,200001,200001,"wait",05:10:00,05:19:45.641
1,200001,100174,"deadhead",05:19:45.641,06:27:32.981
1,100174,100174,"pickup",06:27:32.981,06:29:59.381
1,100174,100079,"travel",06:29:59.381,06:48:35.159
1,100079,100079,"pickup",06:48:35.159,06:49:07.159
1,100079,100123,"travel",06:49:07.159,06:57:19.125
1,100123,100123,"pickup",06:57:19.125,06:57:43.325
1,100123,100115,"travel",06:57:43.325,06:59:48.953
1,100115,100115,"pickup",06:59:48.953,07:00:20.953
1,100115,200002,"travel",07:00:20.953,07:07:25.6
1,200002,200002,"dropoff",07:07:25.6,07:10:00
1,200002,900001,"deadhead",07:10:00,07:22:36.989
2,900001,100211,"deadhead",03:52:03.497,04:28:38.199
2,100211,100211,"pickup",04:28:38.199,04:29:28.399
2,100211,100138,"travel",04:29:28.399,04:45:19.102
2,100138,100138,"pickup",04:45:19.102,04:46:48.302
2,100138,100093,"travel",04:46:48.302,05:02:30.552
2,100093,100093,"pickup",05:02:30.552,05:03:59.752
2,100093,200001,"travel",05:03:59.752,05:07:25.6
2,200001,200001,"dropoff",05:07:25.6,05:10:00
2,200001,200001,"wait",05:10:00,05:32:22.309
2,200001,100136,"deadhead",05:32:22.309,07:38:02.698
2,100136,100136,"pickup",07:38:02.698,07:39:24.098
2,100136,100041,"travel",07:39:24.098,07:52:37.052
2,100041,100041,"pickup",07:52:37.052,07:54:14.052
2,100041,100096,"travel",07:54:14.052,07:59:03.961
2,100096,100096,"pickup",07:59:03.961,07:59:46.361
2,100096,200003,"travel",07:59:46.361,08:07:25.6
2,200003,200003,"dropoff",08:07:25.6,08:10:00
2,200003,900001,"deadhead",08:10:00,09:18:20.011
3,900001,100080,"deadhead",03:51:59.384,04:25:35.418
3,100080,100080,"pickup",04:25:35.418,04:25:59.618
3,100080,100102,"travel",04:25:59.618,04:45:45.33
3,100102,100102,"pickup",04:45:45.33,04:47:04.13
3,100102,100171,"travel",04:47:04.13,04:48:21.732
3,100171,100171,"pickup",04:48:21.732,04:50:14.332
3,100171,200001,"travel",04:50:14.332,05:07:25.6
3,200001,200001,"dropoff",05:07:25.6,05:10:00
3,200001,200001,"wait",05:10:00,06:42:25.423
3,200001,100020,"deadhead",06:42:25.423,07:27:21.266
3,100020,100020,"pickup",07:27:21.266,07:27:55.866
3,100020,100146,"travel",07:27:55.866,07:38:11.526
3,100146,100146,"pickup",07:38:11.526,07:38:35.726
3,100146,100014,"travel",07:38:35.726,07:42:53.629
3,100014,100014,"pickup",07:42:53.629,07:43:25.629
3,100014,100015,"travel",07:43:25.629,07:51:48.511
3,100015,100015,"pickup",07:51:48.511,07:52:20.511
3,100015,100128,"travel",07:52:20.511,07:54:43.125
3,100128,100128,"pickup",07:54:43.125,07:55:09.925
3,100128,100121,"travel",07:55:09.925,08:01:46.778
3,100121,100121,"pickup",08:01:46.778,08:03:44.578
3,100121,200005,"travel",08:03:44.578,08:07:25.6
3,200005,200005,"dropoff",08:07:25.6,08:10:00
3,200005,900001,"deadhead",08:10:00,09:15:17.843
4,900001,100043,"deadhead",02:58:05.116,04:22:51.422
4,100043,100043,"pickup",04:22:51.422,04:23:20.822
4,100043,100087,"travel",04:23:20.822,04:40:45.475
4,100087,100087,"pickup",04:40:45.475,04:41:12.275
4,100087,100049,"travel",04:41:12.275,04:50:42.896
4,100049,100049,"pickup",04:50:42.896,04:51:43.496
4,100049,100120,"travel",04:51:43.496,05:01:34.888
