"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100112,"deadhead",06:18:28.664,06:32:10.186
1,100112,100112,"pickup",06:32:10.186,06:32:42.186
1,100112,100589,"travel",06:32:42.186,06:41:07.482
1,100589,100589,"pickup",06:41:07.482,06:43:44.282
1,100589,200001,"travel",06:43:44.282,06:57:25.6
1,200001,200001,"dropoff",06:57:25.6,07:00:00
1,200001,200001,"wait",07:00:00,07:02:26.128
1,200001,100640,"deadhead",07:02:26.128,07:35:20.159
1,100640,100640,"pickup",07:35:20.159,07:35:44.359
1,100640,100003,"travel",07:35:44.359,07:41:47.71
1,100003,100003,"pickup",07:41:47.71,07:43:19.51
1,100003,100767,"travel",07:43:19.51,08:21:22.619
1,100767,100767,"pickup",08:21:22.619,08:23:15.219
1,100767,200003,"travel",08:23:15.219,08:32:25.6
1,200003,200003,"dropoff",08:32:25.6,08:35:00
1,200003,200003,"wait",08:35:00,08:56:45.755
1,200003,100656,"deadhead",08:56:45.755,09:36:52.992
1,100656,100656,"pickup",09:36:52.992,09:37:14.592
1,100656,100013,"travel",09:37:14.592,10:05:16.447
1,100013,100013,"pickup",10:05:16.447,10:08:14.047
1,100013,200013,"travel",10:08:14.047,10:17:25.6
1,200013,200013,"dropoff",10:17:25.6,10:20:00
1,200013,900001,"deadhead",10:20:00,12:02:25.026
2,900001,100199,"deadhead",04:37:06.039,05:35:28.948
2,100199,100199,"pickup",05:35:28.948,05:37:26.748
2,100199,100835,"travel",05:37:26.748,05:43:13.705
2,100835,100835,"pickup",05:43:13.705,05:43:35.305
2,100835,100774,"travel",05:43:35.305,05:48:54.481
2,100774,100774,"pickup",05:48:54.481,05:49:23.881
2,100774,100231,"travel",05:49:23.881,05:58:25.415
2,100231,100231,"pickup",05:58:25.415,05:59:33.815
2,100231,100660,"travel",05:59:33.815,06:32:44.833
2,100660,100660,"pickup",06:32:44.833,06:33:11.633
2,100660,100066,"travel",06:33:11.633,06:47:00.611
2,100066,100066,"pickup",06:47:00.611,06:47:22.211
2,100066,200001,"travel",06:47:22.211,06:57:25.6
2,200001,200001,"dropoff",06:57:25.6,07:00:00
2,200001,200001,"wait",07:00:00,07:54:24.95
2,200001,100009,"deadhead",07:54:24.95,08:05:17.62
2,100009,100009,"pickup",08:05:17.62,08:07:31.02
2,100009,200009,"travel",08:07:31.02,08:32:25.6
2,200009,200009,"dropoff",08:32:25.6,08:35:00
2,200009,900001,"deadhead",08:35:00,08:40:22.977
3,900001,100581,"deadhead",05:08:39.482,05:34:15.584
3,100581,100581,"pickup",05:34:15.584,05:35:57.784
3,100581,100428,"travel",05:35:57.784,05:54:02.523
3,100428,100428,"pickup",05:54:02.523,05:54:26.723
3,100428,100104,"travel",05:54:26.723,06:08:23.375
3,100104,100104,"pickup",06:08:23.375,06:08:55.375
3,100104,100917,"travel",06:08:55.375,06:17:58.675
3,100917,100917,"pickup",06:17:58.675,06:19:01.875
