"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100093,"deadhead",04:37:58.992,05:20:04.893
1,100093,100093,"pickup",05:20:04.893,05:20:52.493
1,100093,100108,"travel",05:20:52.493,05:27:04.776
1,100108,100108,"pickup",05:27:04.776,05:27:31.576
1,100108,100139,"travel",05:27:31.576,05:29:11.926
1,100139,100139,"pickup",05:29:11.926,05:29:43.926
1,100139,100218,"travel",05:29:43.926,05:37:56.768
1,100218,100218,"pickup",05:37:56.768,05:38:44.368
1,100218,100001,"travel",05:38:44.368,06:10:35.109
1,100001,100001,"pickup",06:10:35.109,06:11:46.109
1,100001,200001,"travel",06:11:46.109,06:27:25.6
1,200001,200001,"dropoff",06:27:25.6,06:30:00
1,200001,200001,"wait",06:30:00,06:35:55.237
1,200001,100028,"deadhead",06:35:55.237,08:28:30.409
1,100028,100028,"pickup",08:28:30.409,08:28:59.809
1,100028,100013,"travel",08:28:59.809,08:33:05.536
1,100013,100013,"pickup",08:33:05.536,08:34:19.136
1,100013,100212,"travel",08:34:19.136,08:38:45.011
1,100212,100212,"pickup",08:38:45.011,08:39:40.411
1,100212,100206,"travel",08:39:40.411,08:41:39.15
1,100206,100206,"pickup",08:41:39.15,08:43:08.35
1,100206,200004,"travel",08:43:08.35,09:02:25.6
1,200004,200004,"dropoff",09:02:25.6,09:05:00
1,200004,900001,"deadhead",09:05:00,10:26:06.205
2,900001,100075,"deadhead",05:46:43.865,06:18:24.474
2,100075,100075,"pickup",06:18:24.474,06:18:53.874
2,100075,100063,"travel",06:18:53.874,06:20:59.737
2,100063,100063,"pickup",06:20:59.737,06:21:31.737
2,100063,100169,"travel",06:21:31.737,06:28:02.136
2,100169,100169,"pickup",06:28:02.136,06:28:31.536
2,100169,100211,"travel",06:28:31.536,06:33:20.283
2,100211,100211,"pickup",06:33:20.283,06:33:47.083
2,100211,100119,"travel",06:33:47.083,06:57:46.711
2,100119,100119,"pickup",06:57:46.711,06:58:08.311
2,100119,100005,"travel",06:58:08.311,07:05:03.978
2,100005,100005,"pickup",07:05:03.978,07:05:54.178
2,100005,200005,"travel",07:05:54.178,07:12:25.6
2,200005,200005,"dropoff",07:12:25.6,07:15:00
2,200005,200005,"wait",07:15:00,08:42:21.623
2,200005,100067,"deadhead",08:42:21.623,09:13:40.414
2,100067,100067,"pickup",09:13:40.414,09:14:09.814
2,100067,100031,"travel",09:14:09.814,09:17:06.098
2,100031,100031,"pickup",09:17:06.098,09:17:48.498
2,100031,100111,"travel",09:17:48.498,09:25:18.303
2,100111,100111,"pickup",09:25:18.303,09:25:39.903
2,100111,100083,"travel",09:25:39.903,09:28:58.95
