ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	27108.5	19444.1	200001	46
100002	2585.99	139364	200002	5
100003	11304.7	136067	200003	36
100004	83555.2	33896.7	200004	2
100005	22297.7	77757.6	200005	13
100006	128084	15146.5	200006	5
100007	99093.4	50385.6	200007	5
100008	42033.6	7031	200008	14
100009	45743.9	78614.6	200009	4
100010	23872.5	190551	200010	2
100011	35149.7	125609	200011	16
100012	16890	99351.9	200012	19
100013	121413	46620.4	200013	37
100014	114161	66937.7	200014	1
100015	65775.2	97125.5	200015	8
100016	20168.7	75598.5	200016	4
100017	153824	186618	200017	23
100018	202319	1763.21	200018	21
100019	77761.7	103155	200019	4
100020	127237	59190.8	200020	10
100021	44616.5	45334.8	200021	16
100022	126757	109844	200022	21
100023	97864	45513.3	200023	29
100024	41606.5	95621.1	200024	3
100025	45768.4	138690	200025	3
100026	109407	193775	200026	1
100027	108499	206054	200027	11
100028	42013.7	180885	200028	1
100029	46544.7	144772	200029	1
100030	85324.3	40786.5	200030	1
100031	79734.3	149461	200031	18
100032	150063	206979	200032	15
100033	31018.3	140815	200033	2
100034	22992.6	52337.1	200034	4
100035	94427.4	110207	200035	22
100036	85948.1	45758	200036	5
100037	11286	29043.2	200037	26
100038	86249.2	86921.8	200038	34
100039	49893.2	77716.4	200039	1
100040	43446.4	159443	200040	3
100041	110564	190926	200041	1
100042	57050.8	53886.5	200042	41
100043	33259.1	197229	200043	5
100044	5197.56	176661	200044	10
100045	5638.95	85372.8	200045	1
100046	154663	83311.7	200046	3
100047	146197	194695	200047	5
100048	16473.7	124137	200048	5
100049	181598	176673	200049	7
100050	180740	171872	200050	1
100051	130515	95997.1	200051	2
100052	17123.7	178648	200052	20
100053	152871	190651	200053	3
100054	62568.3	37577.3	200054	4
100055	129977	67587.8	200055	2
100056	50311.8	155204	200056	29
100057	39113.2	144275	200057	3
100058	131631	112239	200058	1
100059	5539.21	4073.25	200059	25
100060	28577.9	166841	200060	4
100061	174212	136520	200061	5
100062	201220	160569	200062	4
100063	55305.5	139443	200063	34
100064	15238.6	45151.5	200064	19
100065	188261	81523.5	200065	45
100066	43526.1	19298	200066	14
100067	101259	177137	200067	2
100068	69148.5	23348	200068	4
100069	88295.2	34921.5	200069	1
100070	20093.7	26919.1	200070	1
100071	91089.6	208101	200071	1
100072	80076.2	127828	200072	4
100073	134240	174161	200073	23
100074	175306	131326	200074	1
100075	12885.7	185894	200075	2
100076	94963.6	201164	200076	49
100077	33314.5	83335.5	200077	5
100078	168305	32690.8	200078	48
100079	101253	93512.6	200079	4
100080	118453	127910	200080	3
100081	161513	204553	200081	1
100082	200687	10596	200082	1
100083	186456	93200.6	200083	20
100084	142860	203542	200084	52
100085	196064	70579.7	200085	60
100086	28050.4	64405.6	200086	4
100087	129987	116748	200087	3
100088	86607.7	98231.8	200088	2
100089	117832	203713	200089	5
100090	185378	23175.1	200090	3
100091	52947.4	38820.9	200091	2
100092	11011.3	172112	200092	2
100093	37037.1	107607	200093	46
100094	13925.9	158235	200094	35
100095	54623.4	164769	200095	24
100096	27586.1	121328	200096	2
100097	119043	110961	200097	1
100098	68381.1	159946	200098	2
100099	162140	116199	200099	1
100100	35947.2	5131.36	200100	3
100101	46385.1	128798	200033	1
100102	110112	206840	200047	3
100103	158641	40769.9	200055	5
100104	75637.1	107512	200012	13
100105	170913	3979.35	200090	14
100106	110170	184155	200081	2
100107	5702.74	176709	200045	3
100108	54992.6	82859.8	200057	3
100109	96864.6	154319	200092	4
100110	77408.5	147732	200094	5
100111	17857.5	2449.7	200066	30
100112	144721	204161	200027	40
100113	105757	160082	200027	3
100114	48324.7	151403	200010	4
100115	116863	92543.6	200080	1
100116	158930	204703	200047	40
100117	3671.5	23173.2	200059	46
100118	167226	58323.8	200013	5
100119	7159.19	131950	200015	43
100120	53581.5	50029.4	200042	22
100121	7411.46	144718	200075	11
100122	209604	116248	200085	4
100123	52952.3	43358.1	200036	1
100124	118072	62916.3	200007	15
100125	18395.6	88393.4	200019	15
100126	29424.8	103677	200060	19
100127	55656.7	151061	200003	38
100128	104020	20529.2	200051	3
100129	157111	91428.2	200097	33
100130	72123.7	100102	200030	18
100131	36863.3	125545	200016	1
100132	11313.5	135103	200011	2
100133	42318.3	110773	200086	3
100134	98305.6	49722.9	200023	1
100135	105202	79199.2	200030	4
100136	93173.2	157227	200002	5
100137	44941.7	137286	200098	20
100138	210720	59604.7	200085	4
100139	117580	113970	200088	5
100140	29191.6	16933.3	200021	4
100141	81573.3	41606.6	200023	20
100142	198253	182279	200050	5
100143	91025.8	133358	200097	37
100144	124436	113350	200024	2
100145	162027	207222	200041	5
100146	182600	54097.4	200090	13
100147	176928	39909	200018	29
100148	154205	200064	200026	39
100149	60583.6	87397.8	200005	4
100150	22337.7	118975	200003	3
