ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	199709	39564.4	200001	5
100002	39335.9	197628	200002	34
100003	197630	24664.1	200003	2
100004	167246	23132.2	200004	5
100005	48523.3	181255	200005	66
100006	163624	161004	200006	12
100007	51469.2	62223.8	200007	5
100008	176619	129943	200008	36
100009	133011	121658	200009	10
100010	194498	137797	200010	65
100011	60134.1	19200.5	200011	19
100012	176140	42972.2	200012	7
100013	57502.9	56720.2	200007	42
100014	189378	21815	200003	1
100015	84579.9	20516	200011	22
100016	127865	128102	200009	43
100017	175687	89766	200004	39
100018	106285	171422	200009	2
100019	66189.9	197563	200005	40
100020	171695	1211.31	200001	1
100021	194984	8826.35	200003	2
100022	52618.1	170254	200002	7
100023	141214	181188	200009	1
100024	78457.3	194108	200002	38
100025	81247.6	162450	200005	61
100026	144076	55963.9	200012	5
100027	203132	166903	200006	4
100028	42210.8	95767	200007	2
100029	176832	73727.9	200004	4
100030	202775	96481	200008	28
100031	32376.8	48628.9	200011	20
100032	96404.1	185560	200009	22
100033	141400	183410	200010	63
100034	164460	48723.5	200004	27
100035	159485	147033	200006	9
100036	54504.9	199786	200005	4
100037	171014	163590	200010	1
100038	190962	43608.7	200001	1
100039	189420	137618	200008	2
100040	72361.9	165009	200009	3
100041	106236	130572	200009	2
100042	47000.9	197111	200005	1
100043	154220	147269	200009	2
100044	36917.5	30252.6	200011	36
100045	56499.9	162274	200005	34
100046	200443	51981.9	200001	2
100047	175631	129451	200008	5
100048	63091.8	172559	200002	4
100049	188605	137884	200008	7
100050	100788	38996.7	200011	3
100051	188178	200048	200010	44
100052	137576	184989	200010	41
100053	92638.2	17719.4	200011	20
100054	60372	46211.1	200011	31
100055	176939	59916.1	200004	4
100056	91450.3	184960	200009	5
100057	111317	154961	200009	38
100058	27993.7	169395	200002	5
100059	26141.4	170572	200002	52
100060	194766	637.89	200004	2
100061	150815	8265.81	200012	22
100062	71558.7	162533	200005	3
100063	198707	19385.9	200001	38
100064	193671	56403.4	200004	15
100065	150045	8437.41	200012	17
100066	46258	21997.3	200011	45
100067	191219	64296	200004	11
100068	110557	145982	200009	2
100069	194582	130674	200008	6
100070	91750.8	178785	200009	1
100071	91916.8	52251.6	200011	32
100072	185682	141525	200008	18
100073	192169	207407	200010	5
100074	34047.5	8553.82	200011	5
100075	180617	35116.9	200001	2
100076	146009	18775.5	200012	2
100077	209906	115166	200008	5
100078	10490.1	205693	200002	4
100079	79225.3	26608.3	200011	4
100080	130796	24114.3	200012	4
100081	179783	127758	200006	2
100082	109662	3242.12	200012	4
100083	92502.1	44622.4	200011	4
100084	12433	97744.7	200007	2
100085	47854.3	55855.4	200007	5
100086	157457	115191	200008	3
100087	188817	177750	200010	9
100088	153743	3687.19	200003	3
100089	166992	7424.88	200003	11
100090	116798	152686	200009	1
100091	120561	168206	200009	4
100092	191372	192292	200010	10
100093	155403	8577.98	200012	4
100094	75289.8	38279.3	200011	7
100095	170597	6755.09	200003	26
100096	78366.5	150613	200009	12
100097	194559	40021.5	200001	1
100098	200037	178157	200008	4
100099	178653	146389	200006	1
100100	170609	146553	200006	26
100101	115569	176063	200009	3
100102	89723.7	144077	200009	1
100103	177375	12465.2	200001	2
100104	30659.3	193913	200002	13
100105	157328	22687.2	200001	1
100106	34811.3	197009	200002	57
100107	56585.4	58826.4	200007	3
100108	109111	14462.7	200012	6
100109	159210	145020	200008	26
100110	10675.4	187631	200002	52
100111	40580.6	191445	200005	30
100112	185947	53379.6	200004	5
100113	89249.6	197166	200005	4
100114	24990.5	186136	200002	17
100115	53866.4	3949.77	200011	37
100116	165992	88012.7	200004	3
100117	16773.5	146957	200002	4
100118	150218	110746	200006	4
100119	168323	5657.09	200003	4
100120	151641	6275.52	200012	1
100121	198248	33958.2	200001	13
100122	104751	168923	200009	14
100123	21664.5	32720.8	200011	28
100124	204175	2284.92	200003	2
100125	123074	19612.7	200012	2
100126	178556	22927.5	200004	32
100127	179170	13043.4	200001	1
100128	187486	182882	200010	20
100129	51358	184274	200005	3
100130	201806	30902	200001	5
100131	144559	1405.15	200012	2
100132	39356.6	74970.4	200007	2
100133	23783.8	199475	200002	59
100134	189823	193796	200010	25
100135	33304.2	51190.3	200007	12
100136	147161	32980.4	200003	10
100137	177785	172647	200010	14
100138	14879.5	200842	200005	4
100139	184164	54363.7	200001	4
100140	171417	9884.52	200001	9
100141	21076.5	178179	200002	6
100142	174419	76539.7	200004	11
100143	49793.6	63111.2	200007	28
100144	35707.1	71015.8	200007	3
100145	208895	105701	200006	2
100146	35443.6	163921	200005	4
100147	207204	146691	200008	17
100148	19354.7	188153	200002	2
100149	90802.7	147665	200009	28
100150	136780	33828.5	200003	8
100151	184147	55649.5	200001	19
100152	183836	131424	200006	15
100153	204862	881.46	200003	4
100154	192826	59147.4	200004	4
100155	173518	30428.3	200012	2
100156	181311	136197	200006	33
100157	204091	36447.3	200003	28
100158	163215	18266.1	200001	1
100159	48729.2	32810.3	200011	5
100160	37617.4	178053	200002	5
100161	198757	175654	200010	25
100162	45960.2	20680.5	200011	16
