ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	12462.7	184636	200001	62
100002	38181	24351	200002	4
100003	5269.46	203177	200003	5
100004	91732.8	167524	200004	7
100005	38462.9	190182	200005	22
100006	126787	116714	200006	15
100007	162836	170494	200007	2
100008	125835	195410	200008	10
100009	49563.6	13896.5	200009	1
100010	41021.1	5808.53	200010	37
100011	16900.5	102738	200011	21
100012	39506.1	11176.9	200012	2
100013	134223	55847.6	200013	40
100014	27047.1	192208	200014	2
100015	33367.5	90817.4	200015	20
100016	143679	116499	200016	1
100017	161444	75628.4	200017	4
100018	2536.51	117493	200018	50
100019	65157.1	178275	200019	23
100020	69487.2	7090.46	200020	1
100021	166185	151291	200021	17
100022	3222.28	16369.4	200022	3
100023	7366.37	37409.4	200023	43
100024	6015.1	158279	200024	7
100025	103442	61783	200025	3
100026	19903.3	99963.8	200026	4
100027	170124	93968.6	200027	8
100028	81176.6	183357	200028	1
100029	14842.9	128943	200029	60
100030	122423	163437	200030	3
100031	119082	70658.1	200031	1
100032	35618.5	23127.1	200032	5
100033	163323	149471	200033	1
100034	198077	123963	200034	13
100035	145006	53433.6	200035	5
100036	142878	81877.7	200036	58
100037	59081.5	104920	200037	28
100038	33617.5	162815	200038	17
100039	65627.5	166027	200039	21
100040	57472.6	176487	200040	41
100041	189650	137906	200041	65
100042	88657.4	151753	200042	5
100043	185517	134881	200043	5
100044	12092	165129	200044	61
100045	157740	182364	200045	3
100046	128008	141671	200046	15
100047	47429.9	83183.8	200047	5
100048	48673.8	104644	200048	1
100049	15701.1	7828.94	200049	5
100050	16598.3	42916	200050	45
100051	62364.8	1911.45	200010	23
100052	157623	115152	200007	4
100053	25612.2	177577	200019	60
100054	198592	129143	200041	40
100055	177247	55828.6	200017	33
100056	173385	86429.9	200031	5
100057	135471	45127.6	200013	1
100058	49572.1	35127.2	200020	52
100059	66522.1	126609	200005	5
100060	143070	55222.4	200027	18
100061	141347	65181.4	200035	66
100062	70247.3	129329	200019	3
100063	169061	163394	200043	1
100064	210670	181528	200033	4
100065	182062	41530.8	200027	11
100066	44065.2	7022.91	200010	3
100067	1902.31	63967.4	200011	24
100068	116135	86525.6	200031	2
100069	48030.7	91281.1	200018	30
100070	153284	176611	200045	32
100071	1896.68	48546.6	200048	1
100072	55878.8	86130.7	200047	5
100073	24579.7	160337	200019	5
100074	28883.3	153675	200044	4
100075	92911.6	155109	200030	43
100076	168206	61859.5	200017	4
100077	74785.8	84345.3	200025	5
100078	82791.4	138642	200028	2
100079	134912	70141.1	200013	2
100080	52245.7	29443.6	200009	2
100081	99666.6	132556	200006	2
100082	46518.3	103448	200048	3
100083	122408	90671.1	200031	2
100084	47179.9	141990	200003	5
100085	5596.47	61492.5	200048	33
100086	194379	38330.8	200027	5
100087	160687	176831	200033	42
100088	17663.8	209706	200024	1
100089	143342	113097	200021	30
100090	21598.3	34186.5	200002	3
100091	95308.1	4960.93	200010	46
100092	105242	149955	200039	4
100093	65290.2	36238.7	200010	3
100094	177628	116029	200041	2
100095	179178	50969.2	200013	5
100096	144705	71752.8	200025	5
100097	201972	95181.7	200043	31
100098	47815.8	3714.97	200012	18
100099	32899.5	112253	200026	26
100100	42927.8	147782	200040	5
100101	172590	158882	200016	2
100102	112674	116402	200006	32
100103	33753.3	85914.4	200037	60
100104	5153.64	11813.9	200002	51
100105	39291	33369.1	200022	55
100106	188347	157347	200043	66
100107	42016.5	13752.5	200023	2
100108	153808	124998	200016	9
100109	16300.6	17845.1	200022	65
100110	111445	177804	200007	5
100111	164898	162719	200008	5
100112	195941	153321	200016	38
100113	184059	143407	200006	3
100114	205616	151861	200021	27
100115	132650	145480	200007	64
100116	106269	103486	200004	5
100117	31226.7	88367.3	200018	57
100118	178287	127139	200021	62
100119	149519	140684	200034	1
100120	167295	155415	200016	31
100121	29791.8	40325.3	200049	1
100122	171444	34728.4	200017	9
100123	70710	357.66	200032	4
100124	56107.9	164482	200040	5
