ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	124413	44788.8	200001	1
100002	26904.5	82507.1	200002	3
100003	11492.3	162851	200003	3
100004	185814	69547	200004	7
100005	122115	147605	200005	33
100006	121431	17193.1	200006	1
100007	195326	57742.4	200007	30
100008	30965.9	105871	200008	11
100009	155711	122214	200009	5
100010	141739	184391	200010	65
100011	138858	115148	200011	26
100012	98415.9	134030	200012	2
100013	123203	74498.1	200013	15
100014	95820.8	15574.7	200014	41
100015	52122.4	94077.4	200015	57
100016	30329.1	36985.3	200016	7
100017	142778	120564	200017	3
100018	126966	201993	200018	4
100019	141150	17791.2	200019	5
100020	195500	197660	200020	3
100021	30045.2	63916.7	200021	4
100022	109607	103299	200022	4
100023	191972	175433	200023	5
100024	194761	125783	200024	4
100025	138139	17985	200025	4
100026	31983.6	42024.2	200016	26
100027	199063	205315	200023	3
100028	28289.1	137004	200021	10
100029	211049	211081	200023	2
100030	24310.6	158998	200003	2
100031	190837	211059	200023	5
100032	17287.9	158809	200003	3
100033	202457	176858	200023	18
100034	26209.8	100151	200015	5
100035	129591	58931.4	200004	3
100036	153822	58518.8	200009	29
100037	166505	55622.1	200019	2
100038	22522	90119	200002	2
100039	5800.89	89000.1	200021	3
100040	67641.8	39452.5	200001	1
100041	46147.9	42392	200021	4
100042	56161.9	110715	200021	10
100043	107870	44069.4	200019	1
100044	110511	178634	200022	4
100045	5512.77	126530	200008	31
100046	68903.7	61582.1	200002	1
100047	40176.9	105610	200015	1
100048	124324	198951	200018	37
100049	114970	7083.61	200006	4
100050	97389.3	110677	200015	1
100051	197967	184950	200024	19
100052	206270	40199.2	200007	4
100053	88905.5	90859.9	200021	19
100054	166184	6338.34	200014	27
100055	155989	95936.4	200011	9
100056	139666	112614	200011	34
100057	68919.8	184653	200012	3
100058	118423	157807	200022	41
100059	99707.7	134650	200022	4
100060	52995.8	90453.5	200015	17
100061	46032.3	139691	200021	5
100062	150866	132561	200010	23
100063	90937.7	152667	200017	3
100064	112937	3566.13	200001	5
100065	147106	209541	200018	5
100066	43421.9	94222.9	200021	52
100067	71032.9	152171	200012	5
100068	24431.5	19965.4	200002	3
100069	41660.7	74685.2	200016	1
100070	151914	127000	200011	31
100071	113861	20973	200013	4
100072	154545	38008	200007	3
100073	122153	58695.1	200025	49
100074	118099	3911.21	200014	15
100075	107533	127014	200017	43
100076	123399	102460	200009	3
100077	195088	207673	200024	38
100078	173312	123429	200009	5
100079	88118.3	142137	200005	2
100080	64421	133830	200017	4
100081	206588	211073	200023	3
100082	146993	53469.7	200014	3
100083	122263	1223.86	200025	3
100084	184472	194731	200020	66
100085	167133	26559.3	200007	1
100086	186833	135518	200024	1
100087	198473	182964	200024	3
100088	113425	54968	200013	2
100089	41590.5	85725	200021	8
100090	163479	29262.8	200007	5
100091	66806.3	75611.4	200006	5
100092	26975.2	82987.8	200002	3
100093	40175.4	92245.2	200016	3
100094	133964	52964.3	200013	61
100095	42247.7	200694	200003	1
100096	183798	147188	200010	4
100097	164259	149585	200010	8
100098	200088	200202	200020	5
100099	147180	132243	200011	2
100100	164945	24232.6	200019	17
100101	166282	31368.5	200007	5
100102	24582.8	47269	200021	4
100103	88088.9	159039	200017	2
100104	134544	122198	200011	28
100105	46985.2	125307	200008	22
100106	122812	14747.2	200014	1
100107	24548.5	81186.7	200021	1
100108	12127.6	126893	200008	30
100109	76710.9	58595.2	200006	13
100110	90347.6	84347.3	200012	34
100111	176524	28167.6	200007	39
100112	149187	187251	200018	21
100113	39975.5	69564.2	200021	11
100114	101741	56039.8	200013	22
100115	14247.6	98369.6	200015	2
100116	78024.4	59949.4	200001	44
100117	89909.7	46167.1	200006	1
100118	202212	147779	200024	39
100119	104392	134868	200017	3
100120	168266	83603	200009	1
100121	115558	141048	200010	4
100122	145004	131721	200011	2
100123	205032	57258.2	200004	24
100124	136131	11343.4	200025	4
100125	4623.27	121054	200016	1
100126	200880	144378	200020	1
100127	1486.64	86445.6	200015	3
100128	136379	57266.6	200013	52
100129	31425.8	145128	200003	2
100130	116105	8283.13	200025	47
100131	180551	205691	200020	3
100132	169432	130095	200009	3
100133	131154	77229.6	200013	34
100134	114305	139320	200017	3
100135	150178	38203.7	200025	5
100136	193396	12008.3	200007	1
100137	122525	160765	200005	1
100138	135467	138812	200022	4
100139	13609.8	171761	200003	5
100140	178107	140186	200010	22
100141	206412	195181	200020	15
100142	122690	2882.13	200025	18
100143	80955.4	3715.72	200014	4
100144	175305	171425	200024	1
100145	128917	10479	200025	3
100146	210159	175629	200023	2
100147	40892.8	78611.7	200002	2
100148	149256	28789.9	200019	50
100149	185532	200498	200023	66
100150	105317	150553	200005	3
100151	92191.3	189823	200003	4
100152	139878	185812	200010	1
100153	41431.3	100237	200002	5
100154	188768	204505	200023	47
100155	186014	4012.75	200019	13
100156	62340.2	108200	200021	16
100157	188186	197388	200020	2
100158	14647	90628.2	200008	1
100159	45116.2	92681.2	200021	5
100160	128197	61631.3	200004	32
100161	131199	152404	200005	1
100162	208707	7554.21	200007	2
100163	50493.7	57987.9	200021	4
100164	201096	19498.7	200007	2
100165	71207.1	11447.5	200025	3
100166	78226.4	9889.63	200014	35
100167	1640.41	187161	200003	16
100168	31198.3	144050	200003	11
100169	106694	209669	200018	19
100170	129367	101730	200011	44
100171	155635	115467	200004	5
100172	57368.9	197014	200003	2
100173	11963.3	91201.5	200008	1
100174	104464	164441	200012	17
100175	23495.8	104642	200016	28
100176	144563	29844.3	200004	4
100177	194263	169681	200020	3
100178	143925	118942	200011	33
100179	24484.3	34566.8	200006	3
100180	1351.1	24501.2	200002	3
100181	81076.3	8516.8	200006	1
100182	50142.4	52039.8	200006	46
100183	28376.2	68731	200015	66
100184	44798.3	135502	200008	4
100185	147940	14217.1	200014	10
100186	199423	198432	200020	6
100187	188997	197600	200020	2
100188	136448	198385	200018	1
100189	82103.9	137390	200012	36
100190	121296	59267.1	200001	40
100191	11877.5	68517.4	200016	5
100192	92808.6	168144	200012	4
100193	116098	195176	200005	19
100194	27566.9	175954	200003	29
100195	55165.8	97773.1	200021	37
100196	158.57	72224	200016	1
100197	146508	62042.6	200001	18
100198	127591	49981.8	200013	25
100199	128130	196318	200018	3
100200	15790.4	61118	200016	32
100201	95379.8	109808	200012	66
100202	21638.3	71165.4	200016	4
100203	188873	42844.1	200007	2
100204	104334	189652	200012	2
100205	158278	162728	200010	24
100206	63459.8	180262	200012	1
100207	24012.4	95259	200008	27
100208	165993	176815	200020	5
100209	145689	46218.8	200014	1
100210	4002.58	163801	200003	5
100211	156965	72969.2	200004	1
100212	190485	198088	200023	3
100213	98063.3	71036.3	200001	2
100214	58350.5	178766	200003	3
100215	127715	136017	200010	2
100216	32999.4	108278	200008	1
100217	129422	57225.7	200001	2
100218	32792.8	127342	200021	42
100219	121663	192311	200018	32
100220	122078	210179	200005	26
100221	168606	121328	200009	17
100222	165995	131914	200011	66
100223	111599	177560	200022	2
100224	65979.6	119870	200021	3
100225	35134.8	203602	200003	1
100226	196064	123427	200011	17
100227	139800	132748	200011	30
100228	130120	14077.5	200014	4
100229	172668	115223	200009	6
100230	195680	191123	200024	3
100231	78374.6	111884	200022	2
100232	145003	192743	200018	4
100233	113836	46890.3	200013	4
100234	148183	182015	200018	28
100235	132095	89572	200009	5
100236	178482	10734.8	200014	4
100237	164109	64738.6	200009	66
100238	123508	195635	200005	51
100239	35977.8	90594.6	200021	25
100240	202426	206705	200020	33
100241	106329	51280.1	200001	4
100242	99479.6	127942	200017	35
100243	148637	108846	200009	5
100244	125871	148150	200017	1
100245	64737.7	177057	200012	2
100246	95935.5	41729.9	200006	4
100247	86350.4	185577	200003	3
100248	33829.1	52426.6	200021	10
100249	40489.4	102953	200021	3
100250	25372	179555	200003	66
100251	209326	194705	200024	4
100252	135558	113697	200009	3
100253	137618	203461	200018	59
100254	3662.66	70891.9	200016	1
100255	86060.2	122254	200017	9
100256	29641.5	87366.7	200015	1
100257	153581	18913.3	200025	13
100258	24542.8	64727.9	200002	1
100259	174589	125159	200009	11
100260	136974	7596.13	200025	38
100261	99179.8	194567	200018	3
100262	17240.1	30177.7	200016	2
100263	2345.79	85471	200021	3
100264	162397	47238.1	200007	14
100265	80932.3	36470.7	200006	31
100266	123346	17189.7	200025	13
100267	120014	179474	200018	3
100268	112410	54645.7	200006	1
100269	86238.6	65629.5	200013	5
100270	154952	57421.4	200001	15
100271	129010	23648.1	200019	20
100272	98810.8	183459	200012	6
100273	112043	28775.3	200014	5
100274	120181	20805.8	200013	2
100275	110865	123070	200022	1
100276	206910	162782	200024	65
100277	127559	21826	200019	3
100278	143776	59604.9	200014	31
100279	136176	159022	200010	50
100280	92630.8	31918.7	200006	28
100281	54076.3	97306.7	200008	3
100282	108996	45891.7	200025	3
100283	116522	31317.9	200013	1
100284	136981	32989	200025	40
100285	5527.01	96322.4	200021	6
100286	48526	66074.9	200002	36
100287	39478.8	93321.9	200016	1
100288	125201	129023	200009	4
100289	160324	16708.4	200025	53
100290	39017.1	86128.7	200021	1
100291	88140.8	58549.8	200006	11
100292	115330	148927	200005	4
100293	54642.5	134258	200003	21
100294	196307	106009	200024	1
100295	156831	29579.4	200019	25
100296	8103.07	68600.3	200016	7
100297	48420.5	100318	200015	2
100298	117418	10853.9	200019	42
100299	125599	203544	200018	3
100300	80663.4	210131	200018	3
100301	101705	149326	200012	4
100302	108094	130169	200017	4
100303	108780	98068	200017	1
100304	94382.3	183084	200018	7
100305	108696	76979.8	200013	30
100306	95944.7	190381	200022	5
100307	136100	36200	200004	5
100308	102056	34685.1	200025	4
100309	25935.5	12477.4	200002	2
100310	65153.7	109928	200015	3
100311	183323	202969	200020	18
100312	154798	119220	200009	6
100313	134847	97.97	200025	2
100314	43233	85983.5	200016	17
100315	202017	100476	200024	8
100316	26926.7	58861	200002	4
100317	38255	89531.1	200021	33
100318	159656	23403.9	200007	6
100319	134805	81669.4	200001	3
100320	199831	183580	200020	22
100321	77832	161754	200003	5
100322	66937.3	59164.5	200006	29
100323	165428	166676	200024	20
100324	46773.5	102931	200015	9
100325	136130	139013	200005	25
100326	100541	165478	200022	3
100327	180453	174781	200020	53
100328	117413	151985	200012	17
100329	121320	12544.1	200014	25
100330	27968.6	78840.3	200002	3
100331	101239	150857	200022	1
100332	94677.2	16339.3	200025	1
100333	147396	115048	200004	1
100334	125925	105470	200017	2
100335	112455	27675.3	200014	4
100336	144946	145370	200022	1
100337	137421	133130	200010	42
100338	71902.7	114739	200017	2
100339	198210	181727	200023	13
100340	116161	54211.9	200001	31
100341	42592.2	102696	200021	19
100342	118108	169010	200005	43
100343	107117	122485	200011	23
100344	29738	96155.3	200008	42
100345	179876	109922	200009	22
100346	198798	80360.9	200007	4
100347	127957	54583	200013	19
100348	104544	39372.7	200001	44
100349	29048	82039	200008	8
100350	112005	5079.27	200019	3
100351	183769	162371	200010	34
100352	70089.5	138189	200012	4
100353	153804	159017	200010	37
100354	94191.5	62927.9	200001	5
100355	209557	126060	200024	3
100356	143700	143290	200011	12
100357	8297.82	66050.7	200002	9
100358	60331.3	94646	200008	3
100359	165420	103239	200009	47
100360	65480.1	126256	200015	2
100361	129118	182293	200010	5
100362	91654.8	145694	200012	12
100363	73943.9	177422	200003	63
100364	156119	133474	200017	1
100365	199930	204264	200024	16
100366	17993.2	43666.2	200016	3
100367	52305.5	125379	200015	5
100368	135018	171195	200005	17
100369	171207	24332.5	200007	5
100370	69970.6	109552	200015	4
100371	41938.7	90145.5	200002	28
100372	121559	56010.4	200013	2
100373	33273.1	95581.9	200008	5
100374	203134	201045	200023	44
100375	102871	48524.5	200013	4
100376	56121.3	164723	200022	1
100377	150579	101587	200004	3
100378	210838	207586	200023	2
100379	165481	43391.1	200004	5
100380	35444.7	58595.7	200008	4
100381	101874	34042	200006	22
100382	148465	126308	200005	7
100383	149490	34269.8	200025	4
100384	146602	122331	200011	4
100385	144754	129523	200011	28
100386	133325	9589.67	200019	12
100387	95178.9	141649	200012	1
100388	32769.1	65414.9	200002	26
100389	130620	131211	200009	2
100390	9545.89	106793	200015	4
100391	123340	121817	200022	37
100392	131049	170469	200018	4
100393	152531	16550.6	200019	10
100394	195089	202316	200020	22
100395	188042	12459.2	200019	5
100396	24539.6	50592.6	200002	1
100397	178346	153284	200011	1
100398	75350.4	49525.3	200006	45
100399	113088	145308	200011	31
100400	23975.3	101284	200021	2
100401	41735.4	73061.2	200015	1
100402	45558.1	113417	200021	1
100403	101139	28710.7	200025	9
100404	188947	152253	200010	5
100405	113196	153906	200005	19
100406	133825	110967	200013	2
100407	22821	114613	200008	5
100408	196273	91091.2	200004	5
100409	52231.8	18746.5	200006	24
100410	140330	58231.5	200013	6
100411	12667.6	179589	200003	1
100412	102624	175340	200018	5
100413	200105	193091	200024	3
100414	10178.8	81919.5	200016	39
100415	203202	171763	200020	2
100416	185932	72166.5	200004	66
100417	143959	52561.6	200004	23
100418	13187.9	121549	200021	54
100419	188018	43186.4	200007	60
100420	47035.7	171694	200003	5
100421	138929	765.88	200014	29
100422	176137	70686.7	200009	4
100423	81109.9	196675	200012	8
100424	101254	129247	200012	44
100425	16861.7	55814.9	200002	4
100426	130069	155327	200018	1
100427	79699.6	195478	200018	8
100428	131070	137630	200005	3
100429	156336	134924	200005	37
100430	42380.3	122202	200015	37
100431	157809	16284.6	200025	22
100432	34876.6	100360	200008	43
100433	89788	140451	200012	2
100434	101122	185336	200022	5
100435	114496	137332	200005	5
100436	112889	16860.3	200025	4
100437	197653	104702	200024	17
100438	81810.4	96005.9	200008	2
100439	169653	140631	200005	5
100440	120801	15359.3	200025	5
100441	180030	64108.5	200004	35
100442	96873.6	81072.7	200013	2
100443	192772	42791.3	200007	38
100444	121153	59408.2	200001	5
100445	3040.69	207919	200003	1
100446	102020	180249	200012	5
100447	161702	89097.1	200009	1
100448	23702	116448	200021	2
100449	48482.2	123986	200021	4
100450	155043	185590	200020	1
100451	159838	8752.59	200014	29
100452	151540	51051	200019	2
100453	128792	158122	200012	6
100454	35409.6	92457.2	200008	40
100455	23423	125513	200002	1
100456	138675	19377.8	200019	2
100457	127857	5300.06	200025	3
100458	125897	71066.5	200013	2
100459	118944	9133.94	200025	2
100460	143866	133966	200011	28
100461	189479	42036.3	200019	1
100462	57964.2	77967.6	200021	26
100463	150159	189690	200010	5
100464	118745	183518	200005	1
100465	99329.3	26905.5	200001	4
100466	88845.1	107739	200017	4
100467	95304.8	205816	200022	3
100468	34721.9	119070	200015	1
100469	114153	110458	200013	1
100470	195675	143776	200024	2
100471	160992	32839.8	200014	5
100472	124605	91292.9	200013	28
100473	205603	210698	200023	25
100474	22596.2	118654	200021	2
100475	14008.8	66837.9	200016	5
100476	130098	72903.8	200013	35
100477	125904	200819	200018	4
100478	94762.2	136569	200005	38
100479	184178	10934.4	200019	18
100480	184536	108337	200011	5
100481	207828	67647.3	200004	5
100482	88121.5	14421.1	200001	2
100483	97950.8	90584	200015	66
100484	6441.3	53164.6	200016	18
100485	177285	193818	200024	2
100486	10495.9	121008	200008	4
100487	23343	57536.5	200008	5
100488	140486	41277.9	200004	1
100489	162959	30816.8	200007	1
100490	158319	175535	200024	5
100491	202872	163531	200010	66
100492	99775.3	144010	200005	4
100493	195614	195618	200023	5
100494	49586.6	97218.3	200015	4
100495	93971.1	131316	200005	3
100496	138893	60195.8	200004	54
100497	109668	206996	200018	8
100498	125251	197807	200018	3
100499	120909	129603	200017	1
100500	139044	86814.4	200013	6
