ID	X_COORD	Y_COORD	EP_ID	STUDENT_COUNT
100001	61923	120556	200001	12
100002	194387	182491	200002	2
100003	101121	17714.3	200003	20
100004	82613.7	17050.4	200004	1
100005	111739	52676.5	200005	2
100006	110955	48189.8	200006	2
100007	92467.5	15393.7	200007	27
100008	132198	201356	200008	2
100009	97734.9	104899	200009	5
100010	66561.4	78773.6	200010	28
100011	69696.8	95174.8	200011	11
100012	136954	41706.9	200012	25
100013	106720	57087.8	200010	1
100014	197282	77188.1	200012	1
100015	102293	77116.4	200001	17
100016	149941	51786.2	200006	3
100017	149405	203291	200002	5
100018	46241.4	81272.8	200011	3
100019	133870	342.87	200005	10
100020	83832.7	45295.1	200006	15
100021	127233	109268	200001	1
100022	143679	153530	200008	1
100023	158430	22920.9	200004	12
100024	92731.7	136249	200011	30
100025	105286	12363	200005	66
100026	133371	169172	200002	15
100027	175971	134405	200008	2
100028	50070.8	86938	200009	11
100029	115895	112691	200001	20
100030	98545.5	81005.4	200009	5
100031	42027.4	112734	200001	12
100032	76940.3	68455.8	200009	5
100033	122520	183164	200002	23
100034	130654	13453.2	200007	26
100035	42082.9	91466.6	200001	3
100036	170190	7974.01	200004	5
100037	153365	157518	200008	14
100038	59810.1	76641.7	200001	5
100039	157051	193686	200008	18
100040	128782	194394	200002	3
100041	76773.3	90000.4	200009	2
100042	141511	41411.6	200006	21
100043	74565.3	73292.5	200001	8
100044	98895.3	7662.08	200004	1
100045	142823	61098.1	200012	34
100046	119260	16200.1	200005	4
100047	170966	9210.99	200003	1
100048	93836.9	17095.6	200005	8
100049	165375	42661.9	200007	7
100050	76524.9	101017	200010	3
100051	33519.3	102058	200011	1
100052	127312	128704	200010	4
100053	95621.6	61830.2	200011	30
100054	72152.3	73202.3	200001	29
100055	90706.8	104903	200009	1
100056	78746.4	56403.2	200001	3
100057	123133	28591.4	200004	2
100058	104855	11747	200004	5
100059	48078.9	115823	200010	2
100060	81784.4	64349.3	200010	11
100061	82872.5	95174.5	200009	45
100062	102165	136617	200009	32
100063	114032	197479	200002	2
100064	130431	163973	200008	21
100065	83836.9	105336	200009	47
100066	153703	66775.1	200012	2
100067	179408	203182	200002	2
100068	93518.7	14420.1	200004	6
100069	120437	118088	200011	5
100070	72556.1	94999.5	200009	2
100071	103890	132025	200009	1
100072	143755	101941	200012	3
100073	140154	111154	200001	2
100074	127256	175314	200008	1
100075	79399.7	81522	200010	4
100076	153837	23135.6	200006	5
100077	173300	69759.6	200012	1
100078	157147	3709.58	200007	13
100079	165557	164026	200002	3
100080	113292	14969.6	200005	62
100081	66673.8	96387.3	200010	5
100082	161801	165952	200008	12
100083	135979	86405.5	200009	1
100084	143853	108629	200001	9
100085	96798.9	50167.3	200006	56
100086	160065	13684.9	200003	27
100087	49256.5	82831.7	200011	2
