"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,109532,"deadhead",06:59:09.334,07:22:38.798
1,109532,109532,"pickup",07:22:38.798,07:23:13.798
1,109532,109531,"travel",07:23:13.798,07:23:46.443
1,109531,109531,"pickup",07:23:46.443,07:24:21.443
1,109531,100049,"travel",07:24:21.443,07:30:09.931
1,100049,100049,"pickup",07:30:09.931,07:30:44.931
1,100049,100069,"travel",07:30:44.931,07:34:49.596
1,100069,100069,"pickup",07:34:49.596,07:35:24.596
1,100069,109540,"travel",07:35:24.596,07:35:35.991
1,109540,109540,"pickup",07:35:35.991,07:36:10.991
1,109540,100010,"travel",07:36:10.991,07:36:29.104
1,100010,100010,"pickup",07:36:29.104,07:37:04.104
1,100010,100027,"travel",07:37:04.104,07:38:01.456
1,100027,100027,"pickup",07:38:01.456,07:38:36.456
1,100027,109541,"travel",07:38:36.456,07:39:05.52
1,109541,109541,"pickup",07:39:05.52,07:39:40.52
1,109541,109542,"travel",07:39:40.52,07:39:52.539
1,109542,109542,"pickup",07:39:52.539,07:40:27.539
1,109542,100037,"travel",07:40:27.539,07:40:37.796
1,100037,100037,"pickup",07:40:37.796,07:41:12.796
1,100037,109544,"travel",07:41:12.796,07:44:04.835
1,109544,109544,"pickup",07:44:04.835,07:44:39.835
1,109544,100033,"travel",07:44:39.835,07:45:21.237
1,100033,100033,"pickup",07:45:21.237,07:45:56.237
1,100033,109549,"travel",07:45:56.237,07:46:13.234
1,109549,109549,"pickup",07:46:13.234,07:46:48.234
1,109549,109545,"travel",07:46:48.234,07:47:22.797
1,109545,109545,"pickup",07:47:22.797,07:47:57.797
1,109545,100059,"travel",07:47:57.797,07:48:15.201
1,100059,100059,"pickup",07:48:15.201,07:48:50.201
1,100059,100041,"travel",07:48:50.201,07:49:06.968
1,100041,100041,"pickup",07:49:06.968,07:49:46.968
1,100041,100021,"travel",07:49:46.968,07:49:55.616
1,100021,100021,"pickup",07:49:55.616,07:50:35.616
1,100021,100031,"travel",07:50:35.616,07:50:50.508
1,100031,100031,"pickup",07:50:50.508,07:51:25.508
1,100031,100060,"travel",07:51:25.508,07:51:34.141
1,100060,100060,"pickup",07:51:34.141,07:52:09.141
1,100060,100032,"travel",07:52:09.141,07:52:45.44
1,100032,100032,"pickup",07:52:45.44,07:53:20.44
1,100032,109548,"travel",07:53:20.44,07:53:24.252
1,109548,109548,"pickup",07:53:24.252,07:53:59.252
1,109548,109546,"travel",07:53:59.252,07:54:12.879
1,109546,109546,"pickup",07:54:12.879,07:54:47.879
1,109546,100061,"travel",07:54:47.879,07:54:53.667
1,100061,100061,"pickup",07:54:53.667,07:55:28.667
1,100061,109552,"travel",07:55:28.667,07:56:03.019
1,109552,109552,"pickup",07:56:03.019,07:56:38.019
1,109552,100011,"travel",07:56:38.019,07:57:41.178
1,100011,100011,"pickup",07:57:41.178,07:58:16.178
1,100011,109547,"travel",07:58:16.178,07:58:42.409
1,109547,109547,"pickup",07:58:42.409,07:59:17.409
1,109547,109550,"travel",07:59:17.409,07:59:52.1
1,109550,109550,"pickup",07:59:52.1,08:00:27.1
1,109550,109551,"travel",08:00:27.1,08:00:36.327
1,109551,109551,"pickup",08:00:36.327,08:01:11.327
1,109551,100018,"travel",08:01:11.327,08:01:57.86
1,100018,100018,"pickup",08:01:57.86,08:02:32.86
1,100018,100023,"travel",08:02:32.86,08:04:28.683
1,100023,100023,"pickup",08:04:28.683,08:05:03.683
1,100023,100070,"travel",08:05:03.683,08:07:55.536
1,100070,100070,"pickup",08:07:55.536,08:08:30.536
1,100070,109543,"travel",08:08:30.536,08:09:51.971
1,109543,109543,"pickup",08:09:51.971,08:10:26.971
1,109543,100026,"travel",08:10:26.971,08:11:06.278
1,100026,100026,"pickup",08:11:06.278,08:11:51.278
1,100026,100024,"travel",08:11:51.278,08:12:17.078
1,100024,100024,"pickup",08:12:17.078,08:12:52.078
1,100024,100030,"travel",08:12:52.078,08:17:09.486
1,100030,100030,"pickup",08:17:09.486,08:17:44.486
1,100030,200001,"travel",08:17:44.486,08:20:00
