"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100199,"deadhead",06:41:28.669,06:58:31.761
1,100199,100199,"pickup",06:58:31.761,06:59:06.761
1,100199,103080,"travel",06:59:06.761,06:59:27.76
1,103080,103080,"pickup",06:59:27.76,07:00:02.76
1,103080,100198,"travel",07:00:02.76,07:01:05.621
1,100198,100198,"pickup",07:01:05.621,07:01:45.621
1,100198,100200,"travel",07:01:45.621,07:02:25.993
1,100200,100200,"pickup",07:02:25.993,07:03:00.993
1,100200,103079,"travel",07:03:00.993,07:06:38.371
1,103079,103079,"pickup",07:06:38.371,07:07:13.371
1,103079,100201,"travel",07:07:13.371,07:08:08.444
1,100201,100201,"pickup",07:08:08.444,07:08:43.444
1,100201,100197,"travel",07:08:43.444,07:11:45.22
1,100197,100197,"pickup",07:11:45.22,07:12:25.22
1,100197,103078,"travel",07:12:25.22,07:13:01.83
1,103078,103078,"pickup",07:13:01.83,07:13:36.83
1,103078,100196,"travel",07:13:36.83,07:13:56.909
1,100196,100196,"pickup",07:13:56.909,07:14:31.909
1,100196,100195,"travel",07:14:31.909,07:15:10.511
1,100195,100195,"pickup",07:15:10.511,07:15:45.511
1,100195,103077,"travel",07:15:45.511,07:17:36.06
1,103077,103077,"pickup",07:17:36.06,07:18:11.06
1,103077,200004,"travel",07:18:11.06,07:20:00
1,200004,200004,"dropoff",07:20:00,07:30:00
1,200004,200004,"wait",07:30:00,07:31:31.242
1,200004,102319,"deadhead",07:31:31.242,07:36:41.396
1,102319,102319,"pickup",07:36:41.396,07:37:16.396
1,102319,103588,"travel",07:37:16.396,07:37:38.705
1,103588,103588,"pickup",07:37:38.705,07:38:13.705
1,103588,102236,"travel",07:38:13.705,07:41:45.536
1,102236,102236,"pickup",07:41:45.536,07:42:20.536
1,102236,102258,"travel",07:42:20.536,07:52:41.203
1,102258,102258,"pickup",07:52:41.203,07:53:21.203
1,102258,103612,"travel",07:53:21.203,07:54:02.123
1,103612,103612,"pickup",07:54:02.123,07:54:37.123
1,103612,103630,"travel",07:54:37.123,07:58:27.817
1,103630,103630,"pickup",07:58:27.817,07:59:02.817
1,103630,102321,"travel",07:59:02.817,07:59:24.834
1,102321,102321,"pickup",07:59:24.834,07:59:59.834
1,102321,102296,"travel",07:59:59.834,08:00:27.53
1,102296,102296,"pickup",08:00:27.53,08:01:12.53
1,102296,102290,"travel",08:01:12.53,08:04:27.394
1,102290,102290,"pickup",08:04:27.394,08:05:07.394
1,102290,102197,"travel",08:05:07.394,08:08:27.194
1,102197,102197,"pickup",08:08:27.194,08:09:07.194
1,102197,200035,"travel",08:09:07.194,08:20:00
1,200035,200035,"dropoff",08:20:00,08:30:00
1,200035,200035,"wait",08:30:00,08:44:55.818
1,200035,102045,"deadhead",08:44:55.818,08:53:16.064
1,102045,102045,"pickup",08:53:16.064,08:53:51.064
1,102045,102048,"travel",08:53:51.064,09:02:12.857
1,102048,102048,"pickup",09:02:12.857,09:02:47.857
1,102048,102047,"travel",09:02:47.857,09:04:00.912
1,102047,102047,"pickup",09:04:00.912,09:04:40.912
1,102047,102049,"travel",09:04:40.912,09:09:17.265
1,102049,102049,"pickup",09:09:17.265,09:09:52.265
1,102049,102041,"travel",09:09:52.265,09:14:35.01
1,102041,102041,"pickup",09:14:35.01,09:15:10.01
