"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100017,"deadhead",06:10:05.552,06:32:10.216
1,100017,100017,"pickup",06:32:10.216,06:32:45.216
1,100017,100022,"travel",06:32:45.216,06:33:13.421
1,100022,100022,"pickup",06:33:13.421,06:33:48.421
1,100022,100019,"travel",06:33:48.421,06:39:24.624
1,100019,100019,"pickup",06:39:24.624,06:39:59.624
1,100019,100007,"travel",06:39:59.624,06:42:49.786
1,100007,100007,"pickup",06:42:49.786,06:43:24.786
1,100007,100021,"travel",06:43:24.786,06:45:47.554
1,100021,100021,"pickup",06:45:47.554,06:46:22.554
1,100021,100020,"travel",06:46:22.554,06:48:05.106
1,100020,100020,"pickup",06:48:05.106,06:48:40.106
1,100020,100003,"travel",06:48:40.106,06:55:00.624
1,100003,100003,"pickup",06:55:00.624,06:55:35.624
1,100003,100008,"travel",06:55:35.624,06:56:32.701
1,100008,100008,"pickup",06:56:32.701,06:57:07.701
1,100008,100029,"travel",06:57:07.701,06:58:10.158
1,100029,100029,"pickup",06:58:10.158,06:58:45.158
1,100029,106076,"travel",06:58:45.158,06:59:28.007
1,106076,106076,"pickup",06:59:28.007,07:00:03.007
1,106076,106077,"travel",07:00:03.007,07:00:52.449
1,106077,106077,"pickup",07:00:52.449,07:01:27.449
1,106077,100028,"travel",07:01:27.449,07:04:59.875
1,100028,100028,"pickup",07:04:59.875,07:05:34.875
1,100028,100030,"travel",07:05:34.875,07:10:27.14
1,100030,100030,"pickup",07:10:27.14,07:11:02.14
1,100030,100001,"travel",07:11:02.14,07:16:33.442
1,100001,100001,"pickup",07:16:33.442,07:17:08.442
1,100001,200001,"travel",07:17:08.442,07:20:00
1,200001,200001,"dropoff",07:20:00,07:30:00
1,200001,900001,"deadhead",07:30:00,07:57:54.505
2,900001,100009,"deadhead",05:50:46.419,06:29:01.134
2,100009,100009,"pickup",06:29:01.134,06:29:36.134
2,100009,100013,"travel",06:29:36.134,06:32:53.516
2,100013,100013,"pickup",06:32:53.516,06:33:33.516
2,100013,106078,"travel",06:33:33.516,06:34:28.101
2,106078,106078,"pickup",06:34:28.101,06:35:03.101
2,106078,100024,"travel",06:35:03.101,06:35:14.843
2,100024,100024,"pickup",06:35:14.843,06:35:49.843
2,100024,100004,"travel",06:35:49.843,06:36:04.871
2,100004,100004,"pickup",06:36:04.871,06:36:39.871
2,100004,100032,"travel",06:36:39.871,06:39:14.217
2,100032,100032,"pickup",06:39:14.217,06:39:49.217
2,100032,100012,"travel",06:39:49.217,06:40:32.664
2,100012,100012,"pickup",06:40:32.664,06:41:07.664
2,100012,100005,"travel",06:41:07.664,06:41:26.555
2,100005,100005,"pickup",06:41:26.555,06:42:01.555
2,100005,100031,"travel",06:42:01.555,06:42:15.722
2,100031,100031,"pickup",06:42:15.722,06:42:50.722
2,100031,106075,"travel",06:42:50.722,06:43:01.821
2,106075,106075,"pickup",06:43:01.821,06:43:36.821
2,106075,100025,"travel",06:43:36.821,06:44:07.784
2,100025,100025,"pickup",06:44:07.784,06:44:42.784
2,100025,106074,"travel",06:44:42.784,06:47:18.916
2,106074,106074,"pickup",06:47:18.916,06:47:53.916
2,106074,100010,"travel",06:47:53.916,06:48:08.556
2,100010,100010,"pickup",06:48:08.556,06:48:43.556
2,100010,100033,"travel",06:48:43.556,06:51:36.602
2,100033,100033,"pickup",06:51:36.602,06:52:11.602
2,100033,106073,"travel",06:52:11.602,06:53:10.185
2,106073,106073,"pickup",06:53:10.185,06:53:45.185
2,106073,100002,"travel",06:53:45.185,06:54:21.582
2,100002,100002,"pickup",06:54:21.582,06:54:56.582
2,100002,100016,"travel",06:54:56.582,06:55:34.376
2,100016,100016,"pickup",06:55:34.376,06:56:09.376
2,100016,100015,"travel",06:56:09.376,06:56:26.608
2,100015,100015,"pickup",06:56:26.608,06:57:01.608
2,100015,106079,"travel",06:57:01.608,07:00:24.992
2,106079,106079,"pickup",07:00:24.992,07:00:59.992
2,106079,106080,"travel",07:00:59.992,07:01:15.989
2,106080,106080,"pickup",07:01:15.989,07:01:50.989
2,106080,106081,"travel",07:01:50.989,07:02:00.294
2,106081,106081,"pickup",07:02:00.294,07:02:35.294
2,106081,100006,"travel",07:02:35.294,07:02:47.793
2,100006,100006,"pickup",07:02:47.793,07:03:22.793
2,100006,100023,"travel",07:03:22.793,07:04:03.834
2,100023,100023,"pickup",07:04:03.834,07:04:38.834
2,100023,106072,"travel",07:04:38.834,07:07:02.759
2,106072,106072,"pickup",07:07:02.759,07:07:37.759
2,106072,100018,"travel",07:07:37.759,07:08:52.422
2,100018,100018,"pickup",07:08:52.422,07:09:27.422
2,100018,100014,"travel",07:09:27.422,07:10:00.628
2,100014,100014,"pickup",07:10:00.628,07:10:35.628
2,100014,106071,"travel",07:10:35.628,07:10:46.254
2,106071,106071,"pickup",07:10:46.254,07:11:21.254
2,106071,100027,"travel",07:11:21.254,07:12:00.016
2,100027,100027,"pickup",07:12:00.016,07:12:35.016
2,100027,100026,"travel",07:12:35.016,07:12:52.774
2,100026,100026,"pickup",07:12:52.774,07:13:27.774
2,100026,100011,"travel",07:13:27.774,07:16:00.121
2,100011,100011,"pickup",07:16:00.121,07:16:35.121
2,100011,200001,"travel",07:16:35.121,07:20:00
2,200001,200001,"dropoff",07:20:00,07:30:00
2,200001,200001,"wait",07:30:00,07:30:50.929
2,200001,103212,"deadhead",07:30:50.929,07:44:54.667
2,103212,103212,"pickup",07:44:54.667,07:45:29.667
2,103212,107360,"travel",07:45:29.667,07:46:31.081
2,107360,107360,"pickup",07:46:31.081,07:47:06.081
2,107360,107361,"travel",07:47:06.081,07:47:34.953
2,107361,107361,"pickup",07:47:34.953,07:48:09.953
2,107361,103200,"travel",07:48:09.953,07:50:36.282
2,103200,103200,"pickup",07:50:36.282,07:51:11.282
2,103200,103225,"travel",07:51:11.282,07:51:38.305
2,103225,103225,"pickup",07:51:38.305,07:52:18.305
2,103225,107353,"travel",07:52:18.305,07:54:59.713
2,107353,107353,"pickup",07:54:59.713,07:55:34.713
2,107353,107354,"travel",07:55:34.713,07:55:53.747
2,107354,107354,"pickup",07:55:53.747,07:56:28.747
2,107354,107355,"travel",07:56:28.747,07:56:35.868
2,107355,107355,"pickup",07:56:35.868,07:57:10.868
2,107355,107351,"travel",07:57:10.868,07:57:18.131
2,107351,107351,"pickup",07:57:18.131,07:57:53.131
2,107351,103237,"travel",07:57:53.131,07:58:08.584
2,103237,103237,"pickup",07:58:08.584,07:58:48.584
2,103237,107350,"travel",07:58:48.584,07:59:16.923
2,107350,107350,"pickup",07:59:16.923,07:59:51.923
2,107350,103238,"travel",07:59:51.923,08:00:12.214
2,103238,103238,"pickup",08:00:12.214,08:00:52.214
2,103238,107352,"travel",08:00:52.214,08:01:22.502
2,107352,107352,"pickup",08:01:22.502,08:01:57.502
2,107352,103244,"travel",08:01:57.502,08:04:41.53
2,103244,103244,"pickup",08:04:41.53,08:05:16.53
2,103244,103268,"travel",08:05:16.53,08:05:35.442
2,103268,103268,"pickup",08:05:35.442,08:06:10.442
2,103268,103274,"travel",08:06:10.442,08:09:35.378
2,103274,103274,"pickup",08:09:35.378,08:10:10.378
2,103274,103240,"travel",08:10:10.378,08:12:54.582
2,103240,103240,"pickup",08:12:54.582,08:13:29.582
2,103240,103201,"travel",08:13:29.582,08:16:15.788
2,103201,103201,"pickup",08:16:15.788,08:16:50.788
2,103201,200046,"travel",08:16:50.788,08:20:00
2,200046,200046,"dropoff",08:20:00,08:30:00
2,200046,200046,"wait",08:30:00,08:43:44.408
2,200046,103406,"deadhead",08:43:44.408,08:53:00.054
2,103406,103406,"pickup",08:53:00.054,08:53:35.054
2,103406,103407,"travel",08:53:35.054,08:54:00.052
2,103407,103407,"pickup",08:54:00.052,08:54:45.052
2,103407,107422,"travel",08:54:45.052,08:54:51.441
2,107422,107422,"pickup",08:54:51.441,08:55:26.441
2,107422,103405,"travel",08:55:26.441,08:56:09.588
2,103405,103405,"pickup",08:56:09.588,08:56:44.588
2,103405,107423,"travel",08:56:44.588,09:06:35.107
2,107423,107423,"pickup",09:06:35.107,09:07:10.107
2,107423,107425,"travel",09:07:10.107,09:09:22.189
2,107425,107425,"pickup",09:09:22.189,09:09:57.189
2,107425,103408,"travel",09:09:57.189,09:10:13.876
2,103408,103408,"pickup",09:10:13.876,09:10:48.876
2,103408,107424,"travel",09:10:48.876,09:11:05.096
2,107424,107424,"pickup",09:11:05.096,09:11:40.096
2,107424,200053,"travel",09:11:40.096,09:20:00
2,200053,200053,"dropoff",09:20:00,09:30:00
2,200053,900001,"deadhead",09:30:00,10:14:26.744
3,900001,100040,"deadhead",05:57:34.78,06:34:40.092
3,100040,100040,"pickup",06:34:40.092,06:35:15.092
3,100040,100041,"travel",06:35:15.092,06:46:29.65
3,100041,100041,"pickup",06:46:29.65,06:47:04.65
3,100041,100042,"travel",06:47:04.65,06:47:18.536
3,100042,100042,"pickup",06:47:18.536,06:47:53.536
3,100042,100039,"travel",06:47:53.536,06:48:48.402
3,100039,100039,"pickup",06:48:48.402,06:49:23.402
3,100039,106083,"travel",06:49:23.402,06:53:00.474
3,106083,106083,"pickup",06:53:00.474,06:53:35.474
3,106083,100035,"travel",06:53:35.474,06:59:40.56
3,100035,100035,"pickup",06:59:40.56,07:00:25.56
3,100035,106082,"travel",07:00:25.56,07:00:49.71
3,106082,106082,"pickup",07:00:49.71,07:01:24.71
3,106082,100037,"travel",07:01:24.71,07:01:50.344
3,100037,100037,"pickup",07:01:50.344,07:02:25.344
3,100037,100036,"travel",07:02:25.344,07:03:09.436
3,100036,100036,"pickup",07:03:09.436,07:03:44.436
3,100036,100034,"travel",07:03:44.436,07:03:51.778
3,100034,100034,"pickup",07:03:51.778,07:04:26.778
3,100034,106084,"travel",07:04:26.778,07:16:59.177
3,106084,106084,"pickup",07:16:59.177,07:17:34.177
3,106084,100038,"travel",07:17:34.177,07:18:10.788
3,100038,100038,"pickup",07:18:10.788,07:18:45.788
3,100038,200002,"travel",07:18:45.788,07:20:00
3,200002,200002,"dropoff",07:20:00,07:30:00
3,200002,200002,"wait",07:30:00,08:13:11.654
3,200002,101748,"deadhead",08:13:11.654,08:23:02.374
3,101748,101748,"pickup",08:23:02.374,08:23:37.374
3,101748,101719,"travel",08:23:37.374,08:24:55.222
3,101719,101719,"pickup",08:24:55.222,08:25:35.222
3,101719,101741,"travel",08:25:35.222,08:28:55.185
3,101741,101741,"pickup",08:28:55.185,08:29:35.185
3,101741,106806,"travel",08:29:35.185,08:30:11.586
3,106806,106806,"pickup",08:30:11.586,08:30:46.586
3,106806,101727,"travel",08:30:46.586,08:31:44.192
3,101727,101727,"pickup",08:31:44.192,08:32:19.192
3,101727,101726,"travel",08:32:19.192,08:32:49.963
3,101726,101726,"pickup",08:32:49.963,08:33:24.963
3,101726,101762,"travel",08:33:24.963,08:34:18.622
3,101762,101762,"pickup",08:34:18.622,08:34:58.622
3,101762,101728,"travel",08:34:58.622,08:35:17.941
3,101728,101728,"pickup",08:35:17.941,08:35:52.941
3,101728,101746,"travel",08:35:52.941,08:36:27.342
3,101746,101746,"pickup",08:36:27.342,08:37:12.342
3,101746,106798,"travel",08:37:12.342,08:38:08.259
3,106798,106798,"pickup",08:38:08.259,08:38:43.259
