"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,110926,"deadhead",06:26:54.071,07:20:52.847
1,110926,110926,"pickup",07:20:52.847,07:21:27.847
1,110926,111018,"travel",07:21:27.847,07:22:06.012
1,111018,111018,"pickup",07:22:06.012,07:22:41.012
1,111018,110974,"travel",07:22:41.012,07:22:58.344
1,110974,110974,"pickup",07:22:58.344,07:23:33.344
1,110974,111060,"travel",07:23:33.344,07:23:46.485
1,111060,111060,"pickup",07:23:46.485,07:24:21.485
1,111060,116597,"travel",07:24:21.485,07:24:56.887
1,116597,116597,"pickup",07:24:56.887,07:25:31.887
1,116597,110944,"travel",07:25:31.887,07:27:24.476
1,110944,110944,"pickup",07:27:24.476,07:27:59.476
1,110944,111045,"travel",07:27:59.476,07:28:23.18
1,111045,111045,"pickup",07:28:23.18,07:28:58.18
1,111045,116610,"travel",07:28:58.18,07:29:47.202
1,116610,116610,"pickup",07:29:47.202,07:30:22.202
1,116610,110948,"travel",07:30:22.202,07:32:48.069
1,110948,110948,"pickup",07:32:48.069,07:33:23.069
1,110948,110942,"travel",07:33:23.069,07:34:41.074
1,110942,110942,"pickup",07:34:41.074,07:35:16.074
1,110942,116598,"travel",07:35:16.074,07:35:58.868
1,116598,116598,"pickup",07:35:58.868,07:36:33.868
1,116598,110946,"travel",07:36:33.868,07:37:12.058
1,110946,110946,"pickup",07:37:12.058,07:37:47.058
1,110946,111048,"travel",07:37:47.058,07:39:16.014
1,111048,111048,"pickup",07:39:16.014,07:39:56.014
1,111048,111049,"travel",07:39:56.014,07:40:19.557
1,111049,111049,"pickup",07:40:19.557,07:40:54.557
1,111049,111050,"travel",07:40:54.557,07:41:15.807
1,111050,111050,"pickup",07:41:15.807,07:41:50.807
1,111050,110980,"travel",07:41:50.807,07:43:33.292
1,110980,110980,"pickup",07:43:33.292,07:44:08.292
1,110980,110920,"travel",07:44:08.292,07:44:22.668
1,110920,110920,"pickup",07:44:22.668,07:44:57.668
1,110920,110917,"travel",07:44:57.668,07:45:08.83
1,110917,110917,"pickup",07:45:08.83,07:45:43.83
1,110917,110979,"travel",07:45:43.83,07:45:49.248
1,110979,110979,"pickup",07:45:49.248,07:46:24.248
1,110979,110919,"travel",07:46:24.248,07:47:07.148
1,110919,110919,"pickup",07:47:07.148,07:47:42.148
1,110919,110998,"travel",07:47:42.148,07:49:13.431
1,110998,110998,"pickup",07:49:13.431,07:49:48.431
1,110998,110925,"travel",07:49:48.431,07:50:11.764
1,110925,110925,"pickup",07:50:11.764,07:50:46.764
1,110925,110999,"travel",07:50:46.764,07:53:24.834
1,110999,110999,"pickup",07:53:24.834,07:54:04.834
1,110999,111003,"travel",07:54:04.834,07:54:31.372
1,111003,111003,"pickup",07:54:31.372,07:55:06.372
1,111003,110960,"travel",07:55:06.372,07:56:15.318
