"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,100018,"deadhead",06:10:10.41,06:32:15.074
1,100018,100018,"pickup",06:32:15.074,06:32:50.074
1,100018,100024,"travel",06:32:50.074,06:33:18.28
1,100024,100024,"pickup",06:33:18.28,06:33:53.28
1,100024,100020,"travel",06:33:53.28,06:39:29.482
1,100020,100020,"pickup",06:39:29.482,06:40:04.482
1,100020,100007,"travel",06:40:04.482,06:42:54.644
1,100007,100007,"pickup",06:42:54.644,06:43:29.644
1,100007,100022,"travel",06:43:29.644,06:45:52.412
1,100022,100022,"pickup",06:45:52.412,06:46:27.412
1,100022,100021,"travel",06:46:27.412,06:48:09.964
1,100021,100021,"pickup",06:48:09.964,06:48:44.964
1,100021,100003,"travel",06:48:44.964,06:55:05.483
1,100003,100003,"pickup",06:55:05.483,06:55:40.483
1,100003,100033,"travel",06:55:40.483,06:56:22.882
1,100033,100033,"pickup",06:56:22.882,06:56:57.882
1,100033,100008,"travel",06:56:57.882,06:58:00.339
1,100008,100008,"pickup",06:58:00.339,06:58:35.339
1,100008,100035,"travel",06:58:35.339,06:59:50.883
1,100035,100035,"pickup",06:59:50.883,07:00:25.883
1,100035,106965,"travel",07:00:25.883,07:00:52.449
1,106965,106965,"pickup",07:00:52.449,07:01:27.449
1,106965,100032,"travel",07:01:27.449,07:04:59.875
1,100032,100032,"pickup",07:04:59.875,07:05:34.875
1,100032,100034,"travel",07:05:34.875,07:10:27.14
1,100034,100034,"pickup",07:10:27.14,07:11:02.14
1,100034,100001,"travel",07:11:02.14,07:16:33.442
1,100001,100001,"pickup",07:16:33.442,07:17:08.442
1,100001,200001,"travel",07:17:08.442,07:20:00
1,200001,200001,"dropoff",07:20:00,07:30:00
1,200001,900001,"deadhead",07:30:00,07:57:54.505
2,900001,100009,"deadhead",05:52:39.472,06:30:54.187
2,100009,100009,"pickup",06:30:54.187,06:31:29.187
2,100009,100013,"travel",06:31:29.187,06:34:46.57
2,100013,100013,"pickup",06:34:46.57,06:35:26.57
2,100013,100028,"travel",06:35:26.57,06:36:32.897
2,100028,100028,"pickup",06:36:32.897,06:37:12.897
2,100028,100004,"travel",06:37:12.897,06:37:27.925
2,100004,100004,"pickup",06:37:27.925,06:38:02.925
2,100004,100037,"travel",06:38:02.925,06:40:37.27
2,100037,100037,"pickup",06:40:37.27,06:41:12.27
2,100037,100012,"travel",06:41:12.27,06:41:55.717
2,100012,100012,"pickup",06:41:55.717,06:42:30.717
2,100012,100005,"travel",06:42:30.717,06:42:49.608
2,100005,100005,"pickup",06:42:49.608,06:43:24.608
2,100005,100036,"travel",06:43:24.608,06:43:38.776
2,100036,100036,"pickup",06:43:38.776,06:44:13.776
2,100036,106964,"travel",06:44:13.776,06:44:24.874
2,106964,106964,"pickup",06:44:24.874,06:44:59.874
2,106964,100029,"travel",06:44:59.874,06:45:30.837
2,100029,100029,"pickup",06:45:30.837,06:46:05.837
2,100029,100010,"travel",06:46:05.837,06:48:49.057
2,100010,100010,"pickup",06:48:49.057,06:49:29.057
2,100010,100038,"travel",06:49:29.057,06:52:22.104
2,100038,100038,"pickup",06:52:22.104,06:52:57.104
2,100038,106963,"travel",06:52:57.104,06:53:55.687
2,106963,106963,"pickup",06:53:55.687,06:54:30.687
2,106963,100002,"travel",06:54:30.687,06:55:07.083
2,100002,100002,"pickup",06:55:07.083,06:55:42.083
2,100002,100016,"travel",06:55:42.083,06:56:19.877
2,100016,100016,"pickup",06:56:19.877,06:56:54.877
2,100016,100015,"travel",06:56:54.877,06:57:12.109
2,100015,100015,"pickup",06:57:12.109,06:57:47.109
2,100015,100023,"travel",06:57:47.109,07:01:11.278
2,100023,100023,"pickup",07:01:11.278,07:01:46.278
2,100023,100027,"travel",07:01:46.278,07:02:00.993
2,100027,100027,"pickup",07:02:00.993,07:02:40.993
2,100027,100006,"travel",07:02:40.993,07:02:50.987
2,100006,100006,"pickup",07:02:50.987,07:03:25.987
2,100006,100026,"travel",07:03:25.987,07:04:07.028
2,100026,100026,"pickup",07:04:07.028,07:04:42.028
2,100026,100025,"travel",07:04:42.028,07:07:05.799
2,100025,100025,"pickup",07:07:05.799,07:07:40.799
2,100025,100019,"travel",07:07:40.799,07:08:58.56
2,100019,100019,"pickup",07:08:58.56,07:09:33.56
2,100019,100017,"travel",07:09:33.56,07:10:00.625
2,100017,100017,"pickup",07:10:00.625,07:10:35.625
2,100017,100014,"travel",07:10:35.625,07:10:43.011
2,100014,100014,"pickup",07:10:43.011,07:11:18.011
2,100014,100031,"travel",07:11:18.011,07:12:00.016
2,100031,100031,"pickup",07:12:00.016,07:12:35.016
2,100031,100030,"travel",07:12:35.016,07:12:52.774
2,100030,100030,"pickup",07:12:52.774,07:13:27.774
