"bus_id","start_loc","end_loc","action","start_time","end_time"
1,900001,111029,"deadhead",06:57:22.712,07:27:04.34
1,111029,111029,"pickup",07:27:04.34,07:27:39.34
1,111029,100046,"travel",07:27:39.34,07:27:46.938
1,100046,100046,"pickup",07:27:46.938,07:28:21.938
1,100046,100065,"travel",07:28:21.938,07:29:20.828
1,100065,100065,"pickup",07:29:20.828,07:29:55.828
1,100065,100018,"travel",07:29:55.828,07:42:08.162
1,100018,100018,"pickup",07:42:08.162,07:42:43.162
1,100018,100029,"travel",07:42:43.162,07:42:51.293
1,100029,100029,"pickup",07:42:51.293,07:43:26.293
1,100029,100004,"travel",07:43:26.293,07:44:00.275
1,100004,100004,"pickup",07:44:00.275,07:44:40.275
1,100004,100086,"travel",07:44:40.275,07:45:48.736
1,100086,100086,"pickup",07:45:48.736,07:46:23.736
1,100086,100003,"travel",07:46:23.736,07:47:01.448
1,100003,100003,"pickup",07:47:01.448,07:47:36.448
1,100003,100002,"travel",07:47:36.448,07:51:06.813
1,100002,100002,"pickup",07:51:06.813,07:51:41.813
1,100002,100027,"travel",07:51:41.813,07:52:32.559
1,100027,100027,"pickup",07:52:32.559,07:53:07.559
1,100027,111021,"travel",07:53:07.559,07:53:43.093
1,111021,111021,"pickup",07:53:43.093,07:54:18.093
1,111021,100012,"travel",07:54:18.093,07:56:40.852
1,100012,100012,"pickup",07:56:40.852,07:57:15.852
1,100012,100060,"travel",07:57:15.852,07:58:03.391
1,100060,100060,"pickup",07:58:03.391,07:58:38.391
1,100060,100067,"travel",07:58:38.391,07:59:03.888
1,100067,100067,"pickup",07:59:03.888,07:59:38.888
1,100067,100082,"travel",07:59:38.888,08:00:25.033
1,100082,100082,"pickup",08:00:25.033,08:01:00.033
1,100082,100042,"travel",08:01:00.033,08:01:44.079
1,100042,100042,"pickup",08:01:44.079,08:02:24.079
1,100042,111024,"travel",08:02:24.079,08:02:34.443
1,111024,111024,"pickup",08:02:34.443,08:03:09.443
1,111024,100035,"travel",08:03:09.443,08:03:23.399
1,100035,100035,"pickup",08:03:23.399,08:03:58.399
1,100035,100053,"travel",08:03:58.399,08:04:25.044
1,100053,100053,"pickup",08:04:25.044,08:05:00.044
1,100053,111025,"travel",08:05:00.044,08:05:14.591
1,111025,111025,"pickup",08:05:14.591,08:05:49.591
1,111025,100020,"travel",08:05:49.591,08:10:14.387
1,100020,100020,"pickup",08:10:14.387,08:10:49.387
1,100020,100081,"travel",08:10:49.387,08:12:50.59
1,100081,100081,"pickup",08:12:50.59,08:13:25.59
1,100081,100019,"travel",08:13:25.59,08:14:09.23
1,100019,100019,"pickup",08:14:09.23,08:14:49.23
1,100019,200001,"travel",08:14:49.23,08:20:00
1,200001,200001,"dropoff",08:20:00,08:30:00
1,200001,900001,"deadhead",08:30:00,09:08:03.985
2,900001,100005,"deadhead",07:06:11.028,07:29:42.564
2,100005,100005,"pickup",07:29:42.564,07:30:17.564
2,100005,111022,"travel",07:30:17.564,07:30:52.863
2,111022,111022,"pickup",07:30:52.863,07:31:27.863
2,111022,100058,"travel",07:31:27.863,07:37:16.351
2,100058,100058,"pickup",07:37:16.351,07:37:51.351
2,100058,100083,"travel",07:37:51.351,07:41:56.016
2,100083,100083,"pickup",07:41:56.016,07:42:36.016
2,100083,100014,"travel",07:42:36.016,07:43:03.138
2,100014,100014,"pickup",07:43:03.138,07:43:38.138
2,100014,100034,"travel",07:43:38.138,07:44:35.49
2,100034,100034,"pickup",07:44:35.49,07:45:10.49
2,100034,111026,"travel",07:45:10.49,07:45:39.554
2,111026,111026,"pickup",07:45:39.554,07:46:14.554
2,111026,100013,"travel",07:46:14.554,07:46:24.765
2,100013,100013,"pickup",07:46:24.765,07:46:59.765
2,100013,100044,"travel",07:46:59.765,07:47:14.81
2,100044,100044,"pickup",07:47:14.81,07:47:49.81
2,100044,111027,"travel",07:47:49.81,07:50:41.849
2,111027,111027,"pickup",07:50:41.849,07:51:16.849
2,111027,100040,"travel",07:51:16.849,07:51:58.251
2,100040,100040,"pickup",07:51:58.251,07:52:33.251
2,100040,111028,"travel",07:52:33.251,07:52:50.248
2,111028,111028,"pickup",07:52:50.248,07:53:25.248
2,111028,100016,"travel",07:53:25.248,07:53:55.61
2,100016,100016,"pickup",07:53:55.61,07:54:30.61
2,100016,100071,"travel",07:54:30.61,07:55:04.978
2,100071,100071,"pickup",07:55:04.978,07:55:39.978
2,100071,100015,"travel",07:55:39.978,07:55:56.208
2,100015,100015,"pickup",07:55:56.208,07:56:31.208
2,100015,100030,"travel",07:56:31.208,07:58:58.173
2,100030,100030,"pickup",07:58:58.173,07:59:33.173
2,100030,100024,"travel",07:59:33.173,08:01:28.996
2,100024,100024,"pickup",08:01:28.996,08:02:03.996
2,100024,100075,"travel",08:02:03.996,08:02:41.348
2,100075,100075,"pickup",08:02:41.348,08:03:16.348
2,100075,100028,"travel",08:03:16.348,08:03:45.876
2,100028,100028,"pickup",08:03:45.876,08:04:25.876
2,100028,100069,"travel",08:04:25.876,08:04:50.938
2,100069,100069,"pickup",08:04:50.938,08:05:25.938
2,100069,100048,"travel",08:05:25.938,08:05:42.705
2,100048,100048,"pickup",08:05:42.705,08:06:22.705
2,100048,100017,"travel",08:06:22.705,08:06:52.059
2,100017,100017,"pickup",08:06:52.059,08:07:27.059
2,100017,100038,"travel",08:07:27.059,08:07:40.391
2,100038,100038,"pickup",08:07:40.391,08:08:15.391
2,100038,100070,"travel",08:08:15.391,08:08:24.023
2,100070,100070,"pickup",08:08:24.023,08:08:59.023
2,100070,100039,"travel",08:08:59.023,08:09:35.322
2,100039,100039,"pickup",08:09:35.322,08:10:15.322
2,100039,100072,"travel",08:10:15.322,08:10:43.237
2,100072,100072,"pickup",08:10:43.237,08:11:18.237
2,100072,100073,"travel",08:11:18.237,08:11:55.304
2,100073,100073,"pickup",08:11:55.304,08:12:30.304
2,100073,100074,"travel",08:12:30.304,08:12:33.327
2,100074,100074,"pickup",08:12:33.327,08:13:08.327
2,100074,200001,"travel",08:13:08.327,08:20:00
2,200001,200001,"dropoff",08:20:00,08:30:00
2,200001,900001,"deadhead",08:30:00,09:08:03.985
3,900001,111020,"deadhead",06:55:33.848,07:27:08.695
3,111020,111020,"pickup",07:27:08.695,07:27:43.695
3,111020,100047,"travel",07:27:43.695,07:28:24.282
3,100047,100047,"pickup",07:28:24.282,07:29:04.282
3,100047,100026,"travel",07:29:04.282,07:32:18.746
3,100026,100026,"pickup",07:32:18.746,07:32:53.746
3,100026,100025,"travel",07:32:53.746,07:47:47.39
3,100025,100025,"pickup",07:47:47.39,07:48:22.39
3,100025,100066,"travel",07:48:22.39,07:49:22.436
3,100066,100066,"pickup",07:49:22.436,07:49:57.436
3,100066,100023,"travel",07:49:57.436,07:50:34.756
3,100023,100023,"pickup",07:50:34.756,07:51:09.756
3,100023,100085,"travel",07:51:09.756,08:09:35.701
3,100085,100085,"pickup",08:09:35.701,08:10:10.701
3,100085,100059,"travel",08:10:10.701,08:10:43.523
3,100059,100059,"pickup",08:10:43.523,08:11:18.523
3,100059,100045,"travel",08:11:18.523,08:11:47.622
3,100045,100045,"pickup",08:11:47.622,08:12:22.622
3,100045,200001,"travel",08:12:22.622,08:20:00
3,200001,200001,"dropoff",08:20:00,08:30:00
3,200001,900001,"deadhead",08:30:00,09:08:03.985
4,900001,100001,"deadhead",06:26:44.007,07:22:21.928
4,100001,100001,"pickup",07:22:21.928,07:23:01.928
4,100001,100057,"travel",07:23:01.928,07:35:30.347
4,100057,100057,"pickup",07:35:30.347,07:36:05.347
4,100057,100064,"travel",07:36:05.347,07:36:19.144
4,100064,100064,"pickup",07:36:19.144,07:36:54.144
4,100064,100022,"travel",07:36:54.144,07:37:31.144
4,100022,100022,"pickup",07:37:31.144,07:38:06.144
4,100022,111017,"travel",07:38:06.144,07:38:08.73
4,111017,111017,"pickup",07:38:08.73,07:38:43.73
4,111017,111018,"travel",07:38:43.73,07:39:07.305
4,111018,111018,"pickup",07:39:07.305,07:39:42.305
4,111018,100061,"travel",07:39:42.305,07:44:05.082
4,100061,100061,"pickup",07:44:05.082,07:44:45.082
4,100061,100077,"travel",07:44:45.082,07:46:28.448
4,100077,100077,"pickup",07:46:28.448,07:47:08.448
4,100077,100076,"travel",07:47:08.448,07:47:39.238
4,100076,100076,"pickup",07:47:39.238,07:48:14.238
4,100076,100032,"travel",07:48:14.238,07:49:48.38
4,100032,100032,"pickup",07:49:48.38,07:50:33.38
4,100032,111030,"travel",07:50:33.38,07:51:14.312
4,111030,111030,"pickup",07:51:14.312,07:51:49.312
4,111030,100063,"travel",07:51:49.312,07:57:58.966
4,100063,100063,"pickup",07:57:58.966,07:58:33.966
4,100063,111019,"travel",07:58:33.966,07:59:15.294
4,111019,111019,"pickup",07:59:15.294,07:59:50.294
4,111019,100078,"travel",07:59:50.294,07:59:59.672
4,100078,100078,"pickup",07:59:59.672,08:00:39.672
4,100078,100087,"travel",08:00:39.672,08:02:42.702
4,100087,100087,"pickup",08:02:42.702,08:03:17.702
4,100087,100036,"travel",08:03:17.702,08:03:37.623
4,100036,100036,"pickup",08:03:37.623,08:04:12.623
4,100036,100054,"travel",08:04:12.623,08:07:27.81
4,100054,100054,"pickup",08:07:27.81,08:08:02.81
4,100054,100084,"travel",08:08:02.81,08:09:36.837
4,100084,100084,"pickup",08:09:36.837,08:10:11.837
4,100084,100033,"travel",08:10:11.837,08:11:06.278
4,100033,100033,"pickup",08:11:06.278,08:11:51.278
4,100033,100031,"travel",08:11:51.278,08:12:17.078
4,100031,100031,"pickup",08:12:17.078,08:12:52.078
4,100031,100037,"travel",08:12:52.078,08:17:09.486
4,100037,100037,"pickup",08:17:09.486,08:17:44.486
4,100037,200001,"travel",08:17:44.486,08:20:00
4,200001,200001,"dropoff",08:20:00,08:30:00
4,200001,200001,"wait",08:30:00,08:40:27.526
4,200001,103318,"deadhead",08:40:27.526,08:58:46.091
4,103318,103318,"pickup",08:58:46.091,08:59:21.091
4,103318,103317,"travel",08:59:21.091,09:00:27.637
4,103317,103317,"pickup",09:00:27.637,09:01:02.637
4,103317,103326,"travel",09:01:02.637,09:01:23.447
4,103326,103326,"pickup",09:01:23.447,09:01:58.447
4,103326,103319,"travel",09:01:58.447,09:03:06.354
4,103319,103319,"pickup",09:03:06.354,09:03:41.354
4,103319,103321,"travel",09:03:41.354,09:13:33.137
